"id"	"科名"	"保存编号"	"品种名称"	"戊烯基"	"棕榈酸"	"甲基吲哚"	"丙烯基"	"每果粒数"	"全株角果数"	"羟基"	"一次分枝数"	"硬脂酸"	"生育日数"	"译名"	"类型"	"来源"	"丁烯基"	"芥酸"	"东经"	"总量"	"属名"	"统一编号"	"学名"	"高程"	"烯基"	"选育方法"	"种皮色"	"花色"	"成熟期"	"北纬"	"库编号"	"省"	"吲哚"	"分枝高度"	"叶型"	"样品类型"	"亚油酸"	"菌核病"	"X1"	"千粒重"	"保存单位"	"霜霉病"	"花生烯酸"	"油酸"	"病毒病"	"株高"	"含油率"	"亚麻酸"
"43"	"Cruciferae(十字花科)"	"I012"	"安邑县油菜籽"	"--"	"2.96"	"--"	"--"	"20.0"	"132.0"	"--"	"6.0"	"1.08"	"279"	"AN YI XIAN YOU CAI ZI"	"白菜型"	"山西安邑县"	"--"	"48.09"	"11215"	"--"	"Brassica(芸薹属)"	"00000144"	"Brassica campestris L.(白菜型油菜)"	"--"	"--"	"农家种"	"红褐"	"黄"	"6.06"	"3610"	"I4B01237"	"山西"	"--"	"14.0"	"裂叶"	"地方"	"14.92"	"中感"	"--"	"2.60"	"山西省农科院"	"低抗"	"8.35"	"15.54"	"低感"	"75.0"	"43.30"	"9.08"
"44"	"Cruciferae(十字花科)"	"I013"	"河津本地大油菜"	"--"	"2.77"	"--"	"--"	"18.0"	"112.0"	"--"	"4.0"	"0.93"	"280"	"HE JIN BEN DI DA YOU CAI"	"白菜型"	"山西河津县"	"--"	"49.39"	"11043"	"--"	"Brassica(芸薹属)"	"00000145"	"Brassica campestris L.(白菜型油菜)"	"385"	"--"	"农家种"	"红褐"	"黄"	"6.07"	"3537"	"I4B01238"	"山西"	"--"	"14.0"	"裂叶"	"地方"	"14.31"	"中感"	"--"	"2.60"	"山西省农科院"	"低抗"	"8.82"	"14.65"	"低抗"	"84.0"	"37.03"	"9.13"
"45"	"Cruciferae(十字花科)"	"I014"	"蒲县油菜籽"	"--"	"2.80"	"--"	"--"	"20.0"	"139.0"	"--"	"8.0"	"0.94"	"276"	"PU XIAN YOU CAI ZI"	"白菜型"	"山西蒲县"	"--"	"48.53"	"11106"	"--"	"Brassica(芸薹属)"	"00000146"	"Brassica campestris L.(白菜型油菜)"	"960"	"--"	"农家种"	"红褐"	"黄"	"6.05"	"3624"	"I4B01239"	"山西"	"--"	"11.0"	"裂叶"	"地方"	"14.53"	"低感"	"--"	"2.50"	"山西省农科院"	"低抗"	"9.01"	"14.87"	"高抗"	"66.0"	"41.35"	"9.33"
"46"	"Cruciferae(十字花科)"	"I001"	"邯郸油菜"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"HAN DAN YOU CAI"	"白菜型"	"河北邯郸市"	"--"	"--"	"11429"	"--"	"Brassica(芸薹属)"	"00000147"	"Brassica campestris L.(白菜型油菜)"	"57"	"--"	"农家种"	"--"	"--"	"--"	"3636"	"--"	"河北"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"--"	"河北邯郸地区农科所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"47"	"Cruciferae(十字花科)"	"I002"	"杏现油菜"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"XING XIAN YOU CAI"	"白菜型"	"河北大名县"	"--"	"--"	"11509"	"--"	"Brassica(芸薹属)"	"00000148"	"Brassica campestris L.(白菜型油菜)"	"46"	"--"	"农家种"	"--"	"--"	"--"	"3618"	"--"	"河北"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"--"	"河北邯郸地区农科所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"48"	"Cruciferae(十字花科)"	"I001"	"莒县油菜"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"JU XIAN YOU CAI"	"白菜型"	"山东莒县"	"--"	"--"	"11850"	"--"	"Brassica(芸薹属)"	"00000149"	"Brassica campestris L.(白菜型油菜)"	"108"	"--"	"农家种"	"--"	"--"	"--"	"3535"	"--"	"山东"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"--"	"山东省农科院"	"--"	"--"	"--"	"--"	"--"	"35.81"	"--"
"49"	"Cruciferae(十字花科)"	"I001"	"宝丰黑油菜"	"--"	"1.95"	"--"	"--"	"12.4"	"340.8"	"--"	"9.2"	"0.82"	"224"	"BAO FENG HEI YOU CAI"	"白菜型"	"河南宝丰县"	"--"	"50.35"	"11303"	"--"	"Brassica(芸薹属)"	"00000150"	"Brassica campestris L.(白菜型油菜)"	"132"	"--"	"农家种"	"棕褐"	"黄"	"5.16"	"3352"	"I4B02804"	"河南"	"--"	"3.4"	"裂叶"	"地方"	"13.17"	"低感"	"--"	"2.76"	"河南省农科院"	"低抗"	"9.53"	"12.91"	"低感"	"122.6"	"41.60"	"11.28"
"50"	"Cruciferae(十字花科)"	"I002"	"信阳大叶油菜"	"--"	"1.93"	"--"	"--"	"16.4"	"364.8"	"--"	"9.8"	"0.85"	"229"	"XIN YANG DA YE YOU CAI"	"白菜型"	"河南信阳县"	"--"	"49.67"	"11404"	"--"	"Brassica(芸薹属)"	"00000151"	"Brassica campestris L.(白菜型油菜)"	"77"	"--"	"农家种"	"棕褐"	"黄"	"5.21"	"3207"	"I4B02805"	"河南"	"--"	"3.2"	"完整"	"地方"	"13.58"	"低感"	"--"	"2.20"	"河南省农科院"	"低抗"	"11.02"	"12.47"	"低感"	"115.8"	"41.60"	"10.49"
"51"	"Cruciferae(十字花科)"	"I003"	"泌阳打籽油菜"	"--"	"1.80"	"--"	"--"	"16.0"	"286.8"	"--"	"8.6"	"0.80"	"227"	"MI YANG DA ZI YOU CAI"	"白菜型"	"河南泌阳县"	"--"	"51.77"	"11319"	"--"	"Brassica(芸薹属)"	"00000152"	"Brassica campestris L.(白菜型油菜)"	"147"	"--"	"农家种"	"棕褐"	"黄"	"5.19"	"3243"	"I4B02806"	"河南"	"--"	"2.2"	"完整"	"地方"	"12.70"	"中感"	"--"	"1.78"	"河南省农科院"	"低抗"	"10.13"	"12.15"	"低抗"	"123.6"	"36.32"	"10.64"
"52"	"Cruciferae(十字花科)"	"I004"	"息县黑油菜"	"--"	"4.66"	"--"	"--"	"10.2"	"326.2"	"--"	"7.8"	"1.40"	"228"	"XI XIAN HEI YOU CAI"	"白菜型"	"河南息县"	"--"	"1.59"	"11444"	"--"	"Brassica(芸薹属)"	"00000153"	"Brassica campestris L.(白菜型油菜)"	"51"	"--"	"农家种"	"棕褐"	"黄"	"5.20"	"3221"	"I4B03291"	"河南"	"--"	"1.2"	"完整"	"地方"	"31.99"	"低感"	"--"	"2.80"	"河南省农科院"	"低抗"	"1.73"	"34.22"	"低抗"	"126.4"	"37.68"	"24.41"
"53"	"Cruciferae(十字花科)"	"I010"	"洛阳油菜"	"--"	"2.02"	"--"	"--"	"20.4"	"267.6"	"--"	"7.2"	"0.66"	"227"	"LUO YANG YOU CAI"	"白菜型"	"河南洛阳地区农科所"	"--"	"49.55"	"11226"	"--"	"Brassica(芸薹属)"	"00000159"	"Brassica campestris L.(白菜型油菜)"	"268"	"--"	"农家种"	"黑褐"	"黄"	"5.20"	"3439"	"I4B03293"	"河南"	"--"	"10.0"	"裂叶"	"选育"	"13.50"	"低感"	"--"	"2.44"	"河南省农科院"	"低感"	"9.54"	"15.35"	"低感"	"114.6"	"36.20"	"9.39"
"54"	"Cruciferae(十字花科)"	"I001"	"武油一号"	"--"	"2.51"	"--"	"--"	"11.8"	"120.0"	"--"	"5.0"	"0.95"	"171"	"WU YOU YI HAO"	"白菜型"	"湖北油料所"	"--"	"50.04"	"11423"	"--"	"Brassica(芸薹属)"	"00000167"	"Brassica campestris L.(白菜型油菜)"	"30"	"--"	"杂交种"	"棕褐"	"黄"	"5.03"	"3041"	"I4B00001"	"湖北"	"--"	"10.0"	"裂叶"	"选育"	"12.71"	"低感"	"--"	"2.50"	"湖北油料所"	"低感"	"10.00"	"16.18"	"中感"	"105.0"	"40.14"	"7.60"
"55"	"Cruciferae(十字花科)"	"I002"	"白油一号"	"--"	"2.28"	"--"	"--"	"11.0"	"300.0"	"--"	"3.0"	"0.97"	"171"	"BAI YOU YI HAO"	"白菜型"	"湖北油料所"	"--"	"50.61"	"11423"	"--"	"Brassica(芸薹属)"	"00000168"	"Brassica campestris L.(白菜型油菜)"	"30"	"--"	"杂交种"	"棕褐"	"黄"	"5.03"	"3041"	"I4B00002"	"湖北"	"--"	"15.0"	"裂叶"	"选育"	"15.75"	"低抗"	"--"	"2.50"	"湖北油料所"	"低抗"	"8.51"	"15.78"	"低抗"	"135.0"	"39.35"	"9.11"
"56"	"Cruciferae(十字花科)"	"I089"	"宜油一号"	"--"	"3.04"	"--"	"--"	"16.2"	"298.0"	"--"	"7.0"	"1.43"	"--"	"YI YOU YI HAO"	"白菜型"	"湖北宜昌地区农科所"	"--"	"43.54"	"11120"	"--"	"Brassica(芸薹属)"	"00000255"	"Brassica campestris L.(白菜型油菜)"	"75"	"--"	"系选"	"棕褐"	"黄"	"5.03"	"3046"	"I4B02647"	"湖北"	"--"	"9.0"	"裂叶"	"选育"	"13.51"	"低感"	"--"	"1.80"	"湖北宜昌地区农科所"	"低抗"	"10.64"	"20.81"	"低感"	"102.0"	"37.44"	"7.03"
"57"	"Cruciferae(十字花科)"	"I093"	"白选15"	"--"	"2.07"	"--"	"--"	"15.2"	"417.0"	"--"	"9.0"	"1.09"	"172"	"BAI XUAN 15"	"白菜型"	"湖北宜昌地区农科所"	"--"	"50.98"	"11120"	"--"	"Brassica(芸薹属)"	"00000259"	"Brassica campestris L.(白菜型油菜)"	"75"	"--"	"系选"	"红褐"	"黄"	"5.03"	"3046"	"I4B00075"	"湖北"	"--"	"25.0"	"裂叶"	"选育"	"12.61"	"低抗"	"--"	"2.67"	"湖北宜昌地区农科所"	"低抗"	"9.11"	"16.75"	"低感"	"189.0"	"40.49"	"7.38"
"58"	"Cruciferae(十字花科)"	"I094"	"随县油菜青"	"--"	"2.37"	"--"	"--"	"14.6"	"123.0"	"--"	"4.0"	"0.98"	"172"	"SUI XIAN YOU CAI QING"	"白菜型"	"湖北襄阳县"	"--"	"49.67"	"11245"	"--"	"Brassica(芸薹属)"	"00000260"	"Brassica campestris L.(白菜型油菜)"	"68"	"--"	"农家种"	"棕褐"	"黄"	"5.02"	"3209"	"I4B00076"	"湖北"	"--"	"46.0"	"裂叶"	"地方"	"13.09"	"低感"	"--"	"2.55"	"湖北襄阳地区农科所"	"低感"	"8.24"	"16.49"	"低抗"	"110.0"	"34.06"	"9.16"
"59"	"Cruciferae(十字花科)"	"I095"	"宜城油菜"	"--"	"2.16"	"--"	"--"	"26.9"	"373.0"	"--"	"8.0"	"1.01"	"173"	"YI CHENG YOU CAI"	"白菜型"	"湖北宜城县"	"--"	"52.01"	"11211"	"--"	"Brassica(芸薹属)"	"00000261"	"Brassica campestris L.(白菜型油菜)"	"55"	"--"	"农家种"	"红褐"	"黄"	"5.04"	"3142"	"I4B00077"	"湖北"	"--"	"8.0"	"裂叶"	"地方"	"12.42"	"低抗"	"--"	"2.90"	"湖北襄阳地区农科所"	"低感"	"9.39"	"16.62"	"低抗"	"141.0"	"41.34"	"6.38"
"60"	"Cruciferae(十字花科)"	"I096"	"竹溪黄菜籽"	"--"	"2.00"	"--"	"--"	"22.7"	"264.0"	"--"	"6.0"	"0.94"	"172"	"ZHU XI HUANG CAI ZI"	"白菜型"	"湖北竹溪县"	"--"	"55.44"	"10941"	"--"	"Brassica(芸薹属)"	"00000262"	"Brassica campestris L.(白菜型油菜)"	"450"	"--"	"农家种"	"棕褐"	"黄"	"5.03"	"3219"	"I4B00078"	"湖北"	"--"	"19.0"	"裂叶"	"地方"	"12.42"	"中感"	"--"	"1.93"	"湖北郧阳地区农科所"	"低感"	"7.88"	"14.61"	"低感"	"112.0"	"38.46"	"6.70"
"61"	"Cruciferae(十字花科)"	"I097"	"郧西农场小油菜"	"--"	"2.19"	"--"	"--"	"21.0"	"285.0"	"--"	"9.0"	"1.05"	"173"	"YUN XI NONG CHANG XIAO YOU CAI"	"白菜型"	"湖北郧西县"	"--"	"47.91"	"11025"	"--"	"Brassica(芸薹属)"	"00000263"	"Brassica campestris L.(白菜型油菜)"	"248"	"--"	"农家种"	"红褐"	"黄"	"5.03"	"3300"	"I4B00079"	"湖北"	"--"	"8.0"	"裂叶"	"地方"	"14.21"	"低抗"	"--"	"2.40"	"湖北郧阳地区农科所"	"低感"	"9.03"	"16.70"	"中感"	"165.0"	"40.57"	"8.90"
"62"	"Cruciferae(十字花科)"	"I001"	"常德甜油菜"	"--"	"2.64"	"--"	"--"	"17.2"	"341.8"	"--"	"7.3"	"1.00"	"191"	"CHANG DE TIAN YOU CAI"	"白菜型"	"湖南常德县"	"--"	"45.13"	"11140"	"--"	"Brassica(芸薹属)"	"00000264"	"Brassica campestris L.(白菜型油菜)"	"33"	"--"	"农家种"	"黑褐"	"黄"	"4.23"	"2901"	"I4B02094"	"湖南"	"--"	"30.3"	"完整"	"地方"	"13.83"	"低感"	"--"	"2.41"	"湖南省农科院"	"低抗"	"8.88"	"22.52"	"低感"	"138.3"	"37.25"	"6.00"
"63"	"Cruciferae(十字花科)"	"I002"	"沅江桂林子"	"--"	"2.26"	"--"	"--"	"18.6"	"234.6"	"--"	"6.0"	"1.27"	"191"	"YUAN JIANG GUI LIN ZI"	"白菜型"	"湖南沅江县"	"--"	"51.07"	"11222"	"--"	"Brassica(芸薹属)"	"00000265"	"Brassica campestris L.(白菜型油菜)"	"35"	"--"	"农家种"	"黑褐"	"黄"	"4.23"	"2850"	"--"	"湖南"	"--"	"29.8"	"完整"	"地方"	"13.05"	"低感"	"--"	"2.54"	"湖南省农科院"	"低感"	"8.09"	"15.65"	"中感"	"148.5"	"38.00"	"8.61"
"64"	"Cruciferae(十字花科)"	"I003"	"澧县长沙黄油菜"	"--"	"2.57"	"--"	"--"	"17.3"	"279.0"	"--"	"6.8"	"1.36"	"188"	"LI XIAN CHANG SHA HUANG YOU CAI"	"白菜型"	"湖南澧县"	"--"	"49.76"	"11145"	"--"	"Brassica(芸薹属)"	"00000266"	"Brassica campestris L.(白菜型油菜)"	"38"	"--"	"农家种"	"黑褐"	"黄"	"4.20"	"2938"	"I4B02095"	"湖南"	"--"	"28.2"	"完整"	"地方"	"12.72"	"低感"	"--"	"2.52"	"湖南省农科院"	"低感"	"8.74"	"17.38"	"中感"	"133.4"	"39.65"	"7.46"
"65"	"Cruciferae(十字花科)"	"I004"	"汉寿油菜白"	"--"	"2.14"	"--"	"--"	"16.2"	"207.4"	"--"	"6.4"	"0.86"	"183"	"HAN SHOU YOU CAI BAI"	"白菜型"	"湖南汉寿县"	"--"	"53.64"	"11148"	"--"	"Brassica(芸薹属)"	"00000267"	"Brassica campestris L.(白菜型油菜)"	"34"	"--"	"农家种"	"花"	"黄"	"4.15"	"2847"	"--"	"湖南"	"--"	"27.6"	"完整"	"地方"	"12.96"	"中感"	"--"	"1.98"	"湖南省农科院"	"低感"	"7.60"	"13.77"	"低抗"	"127.6"	"38.95"	"9.03"
"66"	"Cruciferae(十字花科)"	"I005"	"汉寿南京子"	"--"	"2.49"	"--"	"--"	"16.8"	"518.8"	"--"	"8.2"	"1.34"	"183"	"HAN SHOU NAN JING ZI"	"白菜型"	"湖南汉寿县"	"--"	"49.32"	"11148"	"--"	"Brassica(芸薹属)"	"00000268"	"Brassica campestris L.(白菜型油菜)"	"34"	"--"	"农家种"	"黑褐"	"黄"	"4.15"	"2847"	"--"	"湖南"	"--"	"27.2"	"完整"	"地方"	"11.83"	"低抗"	"--"	"2.44"	"湖南省农科院"	"低感"	"7.01"	"19.55"	"低感"	"145.6"	"39.87"	"8.46"
"67"	"Cruciferae(十字花科)"	"I016"	"湖口1号"	"--"	"2.43"	"--"	"--"	"18.0"	"185.0"	"--"	"6.0"	"1.23"	"174"	"HU KOU 1 HAO"	"白菜型"	"江西湖口县农科所"	"--"	"49.68"	"11613"	"--"	"Brassica(芸薹属)"	"00000349"	"Brassica campestris L.(白菜型油菜)"	"21"	"--"	"系选"	"红褐"	"黄"	"4.22"	"2945"	"I4B01100"	"江西"	"--"	"23.0"	"裂叶"	"选育"	"13.88"	"低抗"	"--"	"2.50"	"江西省农科院"	"低感"	"8.51"	"15.79"	"中感"	"132.0"	"41.30"	"8.49"
"68"	"Cruciferae(十字花科)"	"I017"	"湖口3号"	"--"	"2.59"	"--"	"--"	"22.0"	"258.0"	"--"	"6.0"	"1.44"	"175"	"HU KOU 3 HAO"	"白菜型"	"江西湖口县农科所"	"--"	"48.82"	"11613"	"--"	"Brassica(芸薹属)"	"00000350"	"Brassica campestris L.(白菜型油菜)"	"21"	"--"	"系选"	"红褐"	"金黄"	"4.23"	"2945"	"I4B01890"	"江西"	"--"	"7.0"	"裂叶"	"选育"	"13.72"	"低感"	"--"	"2.40"	"江西省农科院"	"低感"	"8.87"	"16.57"	"高感"	"116.0"	"37.04"	"8.00"
"69"	"Cruciferae(十字花科)"	"I081"	"广昌黑菜子"	"--"	"2.47"	"--"	"--"	"22.0"	"220.0"	"--"	"5.5"	"1.35"	"171"	"GUANG CHANG HEI CAI ZI"	"白菜型"	"江西广昌县"	"--"	"49.78"	"11620"	"--"	"Brassica(芸薹属)"	"00000414"	"Brassica campestris L.(白菜型油菜)"	"129"	"--"	"农家种"	"红褐"	"金黄"	"4.19"	"2651"	"I4B01128"	"江西"	"--"	"17.0"	"裂叶"	"地方"	"12.11"	"低抗"	"--"	"2.50"	"江西省农科院"	"低感"	"8.98"	"16.95"	"中感"	"132.5"	"39.38"	"8.35"
"70"	"Cruciferae(十字花科)"	"I082"	"B6019"	"--"	"2.80"	"--"	"--"	"18.0"	"196.0"	"--"	"5.0"	"1.41"	"175"	"B6019"	"白菜型"	"江西农科院"	"--"	"49.48"	"11556"	"--"	"Brassica(芸薹属)"	"00000415"	"Brassica campestris L.(白菜型油菜)"	"27"	"--"	"系选"	"红褐"	"黄"	"4.23"	"2832"	"I4B01129"	"江西"	"--"	"30.0"	"裂叶"	"选育"	"13.08"	"低抗"	"--"	"2.60"	"江西省农科院"	"低抗"	"8.22"	"16.40"	"中感"	"117.0"	"41.25"	"8.60"
"71"	"Cruciferae(十字花科)"	"I083"	"鄱阳油菜"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"PO YANG YOU CAI"	"白菜型"	"江西波阳县"	"--"	"--"	"11641"	"--"	"Brassica(芸薹属)"	"00000416"	"Brassica campestris L.(白菜型油菜)"	"30"	"--"	"农家种"	"--"	"--"	"--"	"2900"	"--"	"江西"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"--"	"江西省农科院"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"72"	"Cruciferae(十字花科)"	"I001"	"西油一号"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"XI YOU YI HAO"	"白菜型"	"四川西昌地区农科所"	"--"	"--"	"10215"	"--"	"Brassica(芸薹属)"	"00000417"	"Brassica campestris L.(白菜型油菜)"	"1560"	"--"	"系选"	"--"	"--"	"--"	"2753"	"--"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川西昌地区农科所"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"73"	"Cruciferae(十字花科)"	"I002"	"川油八号"	"--"	"2.62"	"--"	"--"	"22.4"	"498.0"	"--"	"8.0"	"1.03"	"180"	"CHUAN YOU BA HAO"	"白菜型"	"四川农科院"	"--"	"51.88"	"10355"	"--"	"Brassica(芸薹属)"	"00000418"	"Brassica campestris L.(白菜型油菜)"	"506"	"--"	"杂交种"	"花"	"黄"	"4.29"	"3025"	"I4B00797"	"四川"	"--"	"22.0"	"完整"	"选育"	"13.72"	"低感"	"--"	"2.26"	"四川省农科院"	"低抗"	"7.95"	"14.02"	"低感"	"178.0"	"45.00"	"8.75"
"74"	"Cruciferae(十字花科)"	"I003"	"川油五号"	"--"	"2.35"	"--"	"--"	"21.9"	"388.0"	"--"	"7.0"	"1.72"	"176"	"CHUAN YOU WU HAO"	"白菜型"	"四川农科院"	"--"	"44.74"	"10355"	"--"	"Brassica(芸薹属)"	"00000419"	"Brassica campestris L.(白菜型油菜)"	"506"	"--"	"杂交种"	"棕褐"	"黄"	"4.25"	"3025"	"I4B02739"	"四川"	"--"	"34.0"	"完整"	"选育"	"13.44"	"低抗"	"--"	"2.32"	"四川省农科院"	"高感"	"9.08"	"21.92"	"中抗"	"195.0"	"34.35"	"6.76"
"75"	"Cruciferae(十字花科)"	"I004"	"川油六号"	"--"	"1.79"	"--"	"--"	"24.8"	"345.0"	"--"	"7.0"	"1.20"	"176"	"CHUAN YOU LIU HAO"	"白菜型"	"四川农科院"	"--"	"51.83"	"10355"	"--"	"Brassica(芸薹属)"	"00000420"	"Brassica campestris L.(白菜型油菜)"	"506"	"--"	"杂交种"	"花"	"黄"	"4.25"	"3025"	"I4B00798"	"四川"	"--"	"12.0"	"完整"	"选育"	"12.59"	"中感"	"--"	"2.51"	"四川省农科院"	"低感"	"7.40"	"11.07"	"中感"	"189.0"	"39.91"	"14.12"
"76"	"Cruciferae(十字花科)"	"I005"	"协作一号"	"--"	"2.44"	"--"	"--"	"20.3"	"493.0"	"--"	"7.0"	"1.10"	"176"	"XIE ZUO YI HAO"	"白菜型"	"四川农科院"	"--"	"44.38"	"10355"	"--"	"Brassica(芸薹属)"	"00000421"	"Brassica campestris L.(白菜型油菜)"	"506"	"--"	"系选"	"棕褐"	"黄"	"4.25"	"3025"	"I4B02740"	"四川"	"--"	"28.0"	"完整"	"选育"	"16.06"	"低抗"	"--"	"2.49"	"四川省农科院"	"高感"	"7.56"	"17.05"	"低感"	"212.0"	"35.73"	"11.41"
"77"	"Cruciferae(十字花科)"	"I006"	"协作二号"	"--"	"2.46"	"--"	"--"	"21.0"	"604.0"	"--"	"9.0"	"1.03"	"176"	"XIE ZUO ER HAO"	"白菜型"	"四川农科院"	"--"	"47.37"	"10355"	"--"	"Brassica(芸薹属)"	"00000422"	"Brassica campestris L.(白菜型油菜)"	"506"	"--"	"杂交种"	"花"	"黄"	"4.25"	"3025"	"I4B02741"	"四川"	"--"	"32.0"	"完整"	"选育"	"14.71"	"中感"	"--"	"2.03"	"四川省农科院"	"高感"	"8.50"	"16.49"	"低感"	"204.0"	"37.89"	"9.45"
"78"	"Cruciferae(十字花科)"	"I007"	"新都梯子栓"	"--"	"2.53"	"--"	"--"	"24.4"	"681.0"	"--"	"10.0"	"0.91"	"176"	"XIN DU TI ZI SHUAN"	"白菜型"	"四川新都县"	"--"	"54.33"	"10409"	"--"	"Brassica(芸薹属)"	"00000423"	"Brassica campestris L.(白菜型油菜)"	"493"	"--"	"农家种"	"花"	"黄"	"4.25"	"3049"	"I4B00799"	"四川"	"--"	"17.0"	"完整"	"地方"	"14.94"	"低感"	"--"	"1.59"	"四川省农科院"	"中感"	"5.10"	"12.84"	"低感"	"201.0"	"38.43"	"9.34"
"79"	"Cruciferae(十字花科)"	"I044"	"温江长荚二号"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"WEN JIANG CHANG JIA ER HAO"	"白菜型"	"四川农科院"	"--"	"--"	"10355"	"--"	"Brassica(芸薹属)"	"00000460"	"Brassica campestris L.(白菜型油菜)"	"506"	"--"	"系选"	"--"	"--"	"--"	"3025"	"--"	"四川"	"--"	"--"	"--"	"选育"	"--"	"--"	"--"	"--"	"四川省农科院"	"--"	"--"	"--"	"--"	"--"	"--"	"--"
"80"	"Cruciferae(十字花科)"	"I063"	"小黄油菜"	"--"	"--"	"--"	"--"	"18.4"	"234.8"	"--"	"5.3"	"--"	"191"	"XIAO HUANG YOU CAI"	"白菜型"	"贵州毕节县"	"--"	"--"	"10514"	"--"	"Brassica(芸薹属)"	"00000559"	"Brassica campestris L.(白菜型油菜)"	"1511"	"--"	"农家种"	"黄"	"黄"	"5.07"	"2718"	"I4B01715"	"贵州"	"--"	"30.6"	"完整"	"地方"	"--"	"--"	"--"	"2.90"	"贵州省农科院"	"--"	"--"	"--"	"--"	"114.9"	"--"	"--"
"81"	"Cruciferae(十字花科)"	"I064"	"赫章小白油菜"	"--"	"2.65"	"--"	"--"	"18.5"	"135.6"	"--"	"4.1"	"1.34"	"191"	"HE ZHANG XIAO BAI YOU CAI"	"白菜型"	"贵州赫章县"	"--"	"45.90"	"10443"	"--"	"Brassica(芸薹属)"	"00000560"	"Brassica campestris L.(白菜型油菜)"	"1510"	"--"	"农家种"	"棕褐"	"黄"	"5.07"	"2707"	"I4B01716"	"贵州"	"--"	"26.4"	"完整"	"地方"	"13.30"	"低感"	"--"	"3.60"	"贵州省农科院"	"中感"	"9.01"	"20.02"	"中感"	"105.6"	"37.55"	"7.78"
"82"	"Cruciferae(十字花科)"	"I065"	"本地油菜"	"--"	"2.56"	"--"	"--"	"16.5"	"219.9"	"--"	"4.7"	"1.02"	"191"	"BEN DI YOU CAI"	"白菜型"	"贵州赫章县"	"--"	"52.28"	"10443"	"--"	"Brassica(芸薹属)"	"00000561"	"Brassica campestris L.(白菜型油菜)"	"1510"	"--"	"农家种"	"棕褐"	"黄"	"5.07"	"2707"	"I4B01717"	"贵州"	"--"	"39.9"	"完整"	"地方"	"13.72"	"低感"	"--"	"2.90"	"贵州省农科院"	"低感"	"7.11"	"14.02"	"低感"	"119.1"	"37.20"	"9.28"
"83"	"Cruciferae(十字花科)"	"I066"	"小黑油菜"	"--"	"2.36"	"--"	"--"	"22.9"	"221.3"	"--"	"5.7"	"1.08"	"191"	"XIAO HEI YOU CAI"	"白菜型"	"贵州赫章县"	"--"	"57.72"	"10443"	"--"	"Brassica(芸薹属)"	"00000562"	"Brassica campestris L.(白菜型油菜)"	"1510"	"--"	"农家种"	"棕褐"	"黄"	"5.07"	"2707"	"I4B01718"	"贵州"	"--"	"29.6"	"完整"	"地方"	"11.10"	"中感"	"--"	"3.10"	"贵州省农科院"	"低感"	"7.87"	"13.08"	"中感"	"115.8"	"39.63"	"6.79"
"84"	"Cruciferae(十字花科)"	"I001"	"镇康红油菜"	"--"	"2.03"	"--"	"--"	"--"	"365.8"	"--"	"4.8"	"1.25"	"165"	"ZHEN KANG HONG YOU CAI"	"白菜型"	"云南镇康县"	"--"	"52.63"	"9858"	"--"	"Brassica(芸薹属)"	"00000563"	"Brassica campestris L.(白菜型油菜)"	"920"	"--"	"农家种"	"--"	"黄"	"4.10"	"2404"	"I4B02847"	"云南"	"--"	"0.4"	"完整"	"地方"	"11.92"	"低抗"	"--"	"--"	"※云南省农科所"	"低感"	"7.67"	"13.60"	"中感"	"65.6"	"45.63"	"10.89"
"85"	"Cruciferae(十字花科)"	"I002"	"云县矮脚油菜"	"--"	"2.28"	"--"	"--"	"13.1"	"358.6"	"--"	"7.0"	"1.45"	"160"	"YUN XIAN AI JIAO YOU CAI"	"白菜型"	"云南云县"	"--"	"52.98"	"10007"	"--"	"Brassica(芸薹属)"	"00000564"	"Brassica campestris L.(白菜型油菜)"	"1080"	"--"	"农家种"	"黑褐"	"黄"	"4.05"	"2426"	"I4B03152"	"云南"	"--"	"0.3"	"完整"	"地方"	"13.26"	"中抗"	"--"	"1.82"	"※云南省农科所"	"低感"	"6.51"	"13.30"	"中感"	"64.0"	"36.93"	"10.23"
