"id"	"蚜害病评价"	"异亮氨酸"	"酩氨酸"	"样品类型"	"花色"	"单荚粒数"	"全生育日数"	"叶斑病级"	"支链淀粉"	"总淀粉"	"丙氨酸"	"锈病指数"	"译名"	"叶斑病指数"	"荚色"	"单株产量"	"粒色"	"色氨酸"	"苏氨酸"	"属名"	"粗脂肪"	"胱氨酸"	"丝氨酸"	"赖氨酸"	"甘氨酸"	"天冬氨酸"	"蛋氨酸"	"谷氨酸"	"分枝数"	"百粒重"	"叶斑病评价"	"熟期抗旱"	"粒形"	"成熟期"	"粗蛋白"	"直链淀粉"	"省"	"组氨酸"	"库编号"	"品种名称"	"锈病严重度"	"脐环色"	"保存编号"	"学名"	"锈病普遍率"	"备注"	"播种期"	"种子来源"	"原产地"	"脯氨酸"	"株高"	"芽期抗旱"	"单株荚数"	"保存单位"	"芽期耐盐"	"缬氨酸"	"统一编号"	"锈病评价"	"蚜害病级"	"苯丙氨酸"	"结荚习性"	"亮氨酸"	"荚长"	"总和"	"生长习性"	"精氨酸"	"科名"	"苗期耐盐"
"357"	"--"	"--"	"--"	"地方"	"浅红"	"14.2"	"69"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"褐"	"13.3"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.6"	"13.5"	"--"	"--"	"肾形"	"8.10"	"--"	"--"	"湖南"	"--"	"I2C02024"	"豇豆"	"--"	"黑"	"XC90018"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"蓝山"	"--"	"80.2"	"--"	"9.4"	"湖南省农科院作物所"	"--"	"--"	"I0002499"	"--"	"--"	"--"	"无限"	"--"	"14.5"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
"358"	"--"	"--"	"--"	"地方"	"白"	"14.2"	"74"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"褐"	"8.8"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.2"	"12.4"	"--"	"--"	"肾形"	"8.15"	"--"	"--"	"湖南"	"--"	"--"	"豇豆"	"--"	"黑"	"XC90021"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"蓝山"	"--"	"81.2"	"--"	"6.2"	"湖南省农科院作物所"	"--"	"--"	"I0002500"	"--"	"--"	"--"	"无限"	"--"	"13.2"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
"359"	"--"	"--"	"--"	"地方"	"白"	"14.1"	"74"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"褐"	"7.1"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.6"	"14.4"	"--"	"--"	"肾形"	"8.15"	"--"	"--"	"湖南"	"--"	"I2C02025"	"豇豆"	"--"	"黑"	"XC90022"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"蓝山"	"--"	"104.2"	"--"	"4.7"	"湖南省农科院作物所"	"--"	"--"	"I0002501"	"--"	"--"	"--"	"无限"	"--"	"20.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"360"	"--"	"--"	"--"	"地方"	"白"	"16.4"	"74"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"褐"	"10.0"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.4"	"18.7"	"--"	"--"	"肾形"	"8.15"	"--"	"--"	"湖南"	"--"	"I2C02026"	"豇豆"	"--"	"黑"	"XC90026"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"蓝山"	"--"	"139.8"	"--"	"4.4"	"湖南省农科院作物所"	"--"	"--"	"I0002502"	"--"	"--"	"--"	"无限"	"--"	"18.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"361"	"--"	"--"	"--"	"地方"	"白"	"11.3"	"71"	"9"	"--"	"51.35"	"--"	"100.0"	"JIANG DOU"	"100.0"	"褐"	"12.4"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.8"	"10.9"	"HS"	"--"	"肾形"	"8.12"	"24.46"	"10.84"	"湖南"	"--"	"I2C02027"	"豇豆"	"--"	"黑"	"XC90016"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"涟源"	"--"	"142.4"	"--"	"13.6"	"湖南省农科院作物所"	"--"	"--"	"I0002503"	"HS"	"9"	"--"	"无限"	"--"	"17.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"362"	"S"	"--"	"--"	"地方"	"白"	"16.0"	"69"	"9"	"--"	"53.84"	"--"	"100.0"	"FENG SHU FAN DOU"	"100.0"	"褐"	"14.8"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.6"	"12.1"	"HS"	"--"	"肾形"	"8.10"	"26.27"	"10.34"	"湖南"	"--"	"I2C02028"	"枫树饭豆"	"--"	"黑"	"XC90068"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"桃江"	"--"	"99.6"	"--"	"10.6"	"湖南省农科院作物所"	"--"	"--"	"I0002504"	"HS"	"7"	"--"	"无限"	"--"	"15.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"363"	"--"	"--"	"--"	"地方"	"白"	"12.0"	"64"	"--"	"--"	"--"	"--"	"--"	"FAN DOU"	"--"	"褐"	"7.8"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.0"	"15.8"	"--"	"--"	"肾形"	"8.05"	"--"	"--"	"湖南"	"--"	"--"	"饭豆"	"--"	"黑"	"XC91084"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"慈利"	"--"	"241.8"	"--"	"5.6"	"湖南省农科院作物所"	"--"	"--"	"I0002505"	"--"	"--"	"--"	"无限"	"--"	"53.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"364"	"--"	"--"	"--"	"地方"	"浅红"	"15.0"	"67"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"7.1"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"10.3"	"--"	"--"	"肾形"	"8.08"	"--"	"--"	"湖南"	"--"	"I2C02029"	"豇豆"	"--"	"灰"	"XC91073"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"安化"	"--"	"118.2"	"--"	"6.2"	"湖南省农科院作物所"	"--"	"--"	"I0002506"	"--"	"--"	"--"	"无限"	"--"	"13.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"365"	"--"	"--"	"--"	"地方"	"浅红"	"10.0"	"74"	"--"	"--"	"--"	"--"	"--"	"■TAN JIANG DOU"	"--"	"黄"	"23.5"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"12.0"	"--"	"--"	"肾形"	"8.15"	"--"	"--"	"湖南"	"--"	"--"	"■潭豇豆"	"--"	"红"	"XC91086"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"安化"	"--"	"110.6"	"--"	"26.5"	"湖南省农科院作物所"	"--"	"--"	"I0002507"	"--"	"--"	"--"	"无限"	"--"	"15.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"366"	"--"	"--"	"--"	"地方"	"浅红"	"9.3"	"69"	"--"	"--"	"--"	"--"	"--"	"■TAN CHANG JIANG"	"--"	"黄"	"25.9"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.2"	"15.2"	"--"	"--"	"肾形"	"8.10"	"--"	"--"	"湖南"	"--"	"--"	"■潭长豇"	"--"	"黑"	"XC91088"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"安化"	"--"	"240.0"	"--"	"24.8"	"湖南省农科院作物所"	"--"	"--"	"I0002508"	"--"	"--"	"--"	"无限"	"--"	"20.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"367"	"--"	"--"	"--"	"地方"	"浅红"	"13.4"	"72"	"--"	"--"	"--"	"--"	"--"	"■TAN CHANG JIANG"	"--"	"黄"	"7.5"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.8"	"17.9"	"--"	"--"	"肾形"	"8.13"	"--"	"--"	"湖南"	"--"	"--"	"■潭长豇"	"--"	"红"	"XC91098"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"安化"	"--"	"253.6"	"--"	"4.2"	"湖南省农科院作物所"	"--"	"--"	"I0002509"	"--"	"--"	"--"	"无限"	"--"	"43.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"368"	"HS"	"--"	"--"	"地方"	"浅红"	"11.2"	"64"	"9"	"--"	"53.95"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"24.8"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.6"	"13.3"	"HS"	"--"	"肾形"	"8.05"	"26.43"	"10.41"	"湖南"	"--"	"I2C02030"	"豇豆"	"--"	"红"	"XC91099"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"大庸"	"--"	"122.4"	"--"	"22.5"	"湖南省农科院作物所"	"--"	"--"	"I0002510"	"HS"	"9"	"--"	"无限"	"--"	"14.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"369"	"HS"	"--"	"--"	"地方"	"浅红"	"14.1"	"67"	"9"	"--"	"51.26"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"14.0"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.6"	"9.0"	"HS"	"--"	"肾形"	"8.08"	"24.56"	"11.34"	"湖南"	"--"	"I2C02031"	"豇豆"	"--"	"红"	"XC90060"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"大庸"	"--"	"116.4"	"--"	"14.9"	"湖南省农科院作物所"	"--"	"--"	"I0002511"	"HS"	"9"	"--"	"无限"	"--"	"16.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"370"	"--"	"--"	"--"	"地方"	"紫"	"14.0"	"79"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"14.1"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"9.0"	"--"	"--"	"肾形"	"8.20"	"--"	"--"	"湖南"	"--"	"I2C02032"	"豇豆"	"--"	"红"	"XC90061"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"古丈"	"--"	"135.8"	"--"	"15.1"	"湖南省农科院作物所"	"--"	"--"	"I0002512"	"--"	"--"	"--"	"无限"	"--"	"13.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"371"	"--"	"--"	"--"	"地方"	"白"	"11.1"	"64"	"--"	"--"	"--"	"--"	"--"	"ZHONG HE HEI HONG"	"--"	"黄"	"11.9"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.2"	"10.8"	"--"	"--"	"肾形"	"8.05"	"--"	"--"	"湖南"	"--"	"I2C02033"	"中和黑红"	"--"	"红"	"XC90063"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"临湘"	"--"	"160.8"	"--"	"13.4"	"湖南省农科院作物所"	"--"	"--"	"I0002513"	"--"	"--"	"--"	"无限"	"--"	"13.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"372"	"--"	"--"	"--"	"地方"	"白"	"8.9"	"79"	"--"	"--"	"--"	"--"	"--"	"HEI FAN DOU"	"--"	"黄"	"14.9"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"6.3"	"--"	"--"	"肾形"	"8.20"	"--"	"--"	"湖南"	"--"	"--"	"黑饭豆"	"--"	"黑"	"XC91079"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"平江"	"--"	"186.0"	"--"	"35.9"	"湖南省农科院作物所"	"--"	"--"	"I0002514"	"--"	"--"	"--"	"无限"	"--"	"16.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"373"	"--"	"--"	"--"	"地方"	"白"	"12.8"	"64"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"12.6"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.5"	"9.5"	"--"	"--"	"肾形"	"8.05"	"--"	"--"	"湖南"	"--"	"--"	"豇豆"	"--"	"黑"	"XC91091"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"汨罗"	"--"	"92.8"	"--"	"14.0"	"湖南省农科院作物所"	"--"	"--"	"I0002515"	"--"	"--"	"--"	"无限"	"--"	"13.8"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"374"	"--"	"--"	"--"	"地方"	"白"	"11.0"	"64"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"13.4"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"15.7"	"--"	"--"	"肾形"	"8.05"	"--"	"--"	"湖南"	"--"	"--"	"豇豆"	"--"	"黑"	"XC90036"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"宜章"	"--"	"135.6"	"--"	"10.5"	"湖南省农科院作物所"	"--"	"--"	"I0002516"	"--"	"--"	"--"	"无限"	"--"	"11.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"375"	"--"	"--"	"--"	"地方"	"白"	"12.1"	"66"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"14.3"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.2"	"13.8"	"--"	"--"	"肾形"	"8.07"	"--"	"--"	"湖南"	"--"	"I2C02034"	"豇豆"	"--"	"黑"	"XC90050"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"嘉禾"	"--"	"100.2"	"--"	"11.6"	"湖南省农科院作物所"	"--"	"--"	"I0002517"	"--"	"--"	"--"	"无限"	"--"	"12.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"376"	"--"	"--"	"--"	"地方"	"白"	"14.7"	"67"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"6.3"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"11.3"	"--"	"--"	"肾形"	"8.08"	"--"	"--"	"湖南"	"--"	"I2C02035"	"豇豆"	"--"	"黑"	"XC90051"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"嘉禾"	"--"	"214.6"	"--"	"5.1"	"湖南省农科院作物所"	"--"	"--"	"I0002518"	"--"	"--"	"--"	"无限"	"--"	"15.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"377"	"--"	"--"	"--"	"地方"	"紫"	"10.9"	"67"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"9.4"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.2"	"11.6"	"--"	"--"	"肾形"	"8.08"	"--"	"--"	"湖南"	"--"	"I2C02036"	"豇豆"	"--"	"黑"	"XC90053"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"嘉禾"	"--"	"156.8"	"--"	"10.0"	"湖南省农科院作物所"	"--"	"--"	"I0002519"	"--"	"--"	"--"	"无限"	"--"	"18.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"378"	"HS"	"--"	"--"	"地方"	"紫"	"10.2"	"64"	"9"	"--"	"49.76"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"15.0"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.0"	"16.4"	"HS"	"--"	"肾形"	"8.05"	"23.44"	"11.20"	"湖南"	"--"	"--"	"豇豆"	"--"	"黑"	"XC90031"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"永兴"	"--"	"126.6"	"--"	"12.1"	"湖南省农科院作物所"	"--"	"--"	"I0002520"	"HS"	"9"	"--"	"无限"	"--"	"18.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"379"	"HS"	"--"	"--"	"地方"	"紫"	"11.2"	"64"	"9"	"--"	"51.09"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"14.3"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.4"	"12.8"	"HS"	"--"	"肾形"	"8.05"	"24.38"	"11.22"	"湖南"	"--"	"--"	"豇豆"	"--"	"黑"	"XC90039"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"临武"	"--"	"126.8"	"--"	"13.5"	"湖南省农科院作物所"	"--"	"--"	"I0002521"	"HS"	"9"	"--"	"无限"	"--"	"14.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"380"	"--"	"--"	"--"	"地方"	"紫"	"12.3"	"64"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"18.1"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"12.4"	"--"	"--"	"肾形"	"8.05"	"--"	"--"	"湖南"	"--"	"I2C02037"	"豇豆"	"--"	"黑"	"XC90043"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"临武"	"--"	"105.4"	"--"	"16.0"	"湖南省农科院作物所"	"--"	"--"	"I0002522"	"--"	"--"	"--"	"无限"	"--"	"13.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"381"	"--"	"--"	"--"	"地方"	"白"	"13.0"	"74"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"8.0"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"15.2"	"--"	"--"	"肾形"	"8.15"	"--"	"--"	"湖南"	"--"	"--"	"豇豆"	"--"	"黑"	"XC90044"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"桂阳"	"--"	"116.4"	"--"	"5.5"	"湖南省农科院作物所"	"--"	"--"	"I0002523"	"--"	"--"	"--"	"无限"	"--"	"18.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"382"	"HS"	"--"	"--"	"地方"	"白"	"12.1"	"79"	"9"	"--"	"51.22"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"15.8"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"14.6"	"HS"	"--"	"肾形"	"8.20"	"24.58"	"9.81"	"湖南"	"--"	"I2C02038"	"豇豆"	"--"	"黑"	"XC90048"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"桂阳"	"--"	"78.8"	"--"	"12.1"	"湖南省农科院作物所"	"--"	"--"	"I0002524"	"HS"	"9"	"--"	"无限"	"--"	"19.0"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
"383"	"--"	"--"	"--"	"地方"	"白"	"13.1"	"64"	"--"	"--"	"--"	"--"	"--"	"PU AO HEI DOU"	"--"	"黄"	"17.7"	"黑"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.0"	"14.6"	"--"	"--"	"肾形"	"8.05"	"--"	"--"	"湖南"	"--"	"I2C02039"	"铺坳黑豆"	"--"	"黑"	"XC90087"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"安化"	"--"	"66.6"	"--"	"12.5"	"湖南省农科院作物所"	"--"	"--"	"I0002525"	"--"	"--"	"--"	"无限"	"--"	"21.9"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
"384"	"--"	"--"	"--"	"地方"	"白"	"12.0"	"64"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"黄"	"7.8"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.0"	"15.0"	"--"	"--"	"椭圆"	"8.05"	"--"	"--"	"湖南"	"--"	"I2C02334"	"豇豆"	"--"	"黑"	"XC90056"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"安化"	"--"	"152.2"	"--"	"5.9"	"湖南省农科院作物所"	"--"	"--"	"I0002526"	"--"	"--"	"--"	"无限"	"--"	"14.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"385"	"--"	"--"	"--"	"地方"	"白"	"11.2"	"74"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"褐"	"6.2"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.2"	"10.0"	"--"	"--"	"椭圆"	"8.15"	"--"	"--"	"湖南"	"--"	"--"	"豇豆"	"--"	"橙"	"XC91092"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"新邵"	"--"	"79.2"	"--"	"7.5"	"湖南省农科院作物所"	"--"	"--"	"I0002527"	"--"	"--"	"--"	"无限"	"--"	"12.7"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
"386"	"HS"	"--"	"--"	"地方"	"紫"	"9.3"	"69"	"7-9"	"--"	"48.06"	"--"	"74.3"	"MA JIANG DOU"	"87.9"	"褐"	"9.6"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.4"	"9.1"	"HS"	"--"	"椭圆"	"8.10"	"26.17"	"12.13"	"湖南"	"--"	"I2C02335"	"麻豇豆"	"--"	"橙"	"XC91093"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"平江"	"--"	"129.4"	"--"	"15.3"	"湖南省农科院作物所"	"--"	"--"	"I0002528"	"HS"	"9"	"--"	"无限"	"--"	"15.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"387"	"HS"	"--"	"--"	"地方"	"紫"	"11.8"	"79"	"7-9"	"--"	"48.93"	"--"	"73.0"	"MA JIANG DOU"	"88.6"	"褐"	"16.9"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.4"	"9.2"	"HS"	"--"	"椭圆"	"8.20"	"25.98"	"11.70"	"湖南"	"--"	"I2C02336"	"麻豇豆"	"--"	"橙"	"XC91095"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"平江"	"--"	"142.2"	"--"	"21.0"	"湖南省农科院作物所"	"--"	"--"	"I0002529"	"HS"	"9"	"--"	"无限"	"--"	"15.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"388"	"HS"	"--"	"--"	"地方"	"紫"	"12.7"	"79"	"7-9"	"--"	"49.07"	"--"	"69.0"	"MA JIANG DOU"	"85.9"	"褐"	"22.8"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.4"	"7.3"	"HS"	"--"	"椭圆"	"8.20"	"23.53"	"12.43"	"湖南"	"--"	"I2C02337"	"麻豇豆"	"--"	"橙"	"XC91096"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"平江"	"--"	"135.2"	"--"	"33.2"	"湖南省农科院作物所"	"--"	"--"	"I0002530"	"HS"	"9"	"--"	"无限"	"--"	"15.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"389"	"--"	"--"	"--"	"地方"	"紫"	"12.0"	"79"	"--"	"--"	"--"	"--"	"--"	"MA JIANG DOU"	"--"	"褐"	"10.0"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"7.5"	"--"	"--"	"椭圆"	"8.20"	"--"	"--"	"湖南"	"--"	"--"	"麻豇豆"	"--"	"橙"	"XC90034"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"平江"	"--"	"114.0"	"--"	"15.0"	"湖南省农科院作物所"	"--"	"--"	"I0002531"	"--"	"--"	"--"	"无限"	"--"	"14.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"390"	"--"	"--"	"--"	"地方"	"紫"	"13.7"	"64"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"褐"	"12.9"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.8"	"11.9"	"--"	"--"	"椭圆"	"8.05"	"--"	"--"	"湖南"	"--"	"--"	"豇豆"	"--"	"橙"	"XC90024"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"蓝山"	"--"	"126.8"	"--"	"9.9"	"湖南省农科院作物所"	"--"	"--"	"I0002532"	"--"	"--"	"--"	"无限"	"--"	"19.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"391"	"--"	"--"	"--"	"地方"	"紫"	"12.8"	"64"	"--"	"--"	"--"	"--"	"--"	"JIANG DOU"	"--"	"褐"	"10.4"	"橙底褐花"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.0"	"11.6"	"--"	"--"	"椭圆"	"8.05"	"--"	"--"	"湖南"	"--"	"I2C02040"	"豇豆"	"--"	"橙"	"XC90025"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.02"	"--"	"蓝山"	"--"	"69.4"	"--"	"9.5"	"湖南省农科院作物所"	"--"	"--"	"I0002533"	"--"	"--"	"--"	"无限"	"--"	"18.2"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
