"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"选育单位"	"播种期"	"缬氨酸"	"结荚习性"	"精氨酸"	"苏氨酸"	"丙氨酸"	"单株产量"	"总和"	"苗期耐盐"	"天冬氨酸"	"异亮氨酸"	"锈病普遍率"	"省"	"直链淀粉"	"脂肪"	"组氨酸"	"芽期抗寒"	"分枝数"	"区"	"全生育日数"	"叶斑病级"	"总淀粉"	"东经"	"色氨酸"	"百粒重"	"属名"	"统一编号"	"芽期抗旱"	"学名"	"粒形"	"苯丙氨酸"	"熟期抗旱"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"北纬"	"亮氨酸"	"库编号"	"锈病抗性"	"生长习性"	"保存单位"	"原产地"	"备注"	"蚜害指数"	"甘氨酸"	"单荚粒数"	"蚜害病评价"	"胱氨酸"	"样品类型"	"芽期耐盐"	"单株荚数"	"粒色"	"锈病严重度"	"育成年份"	"酩氨酸"	"脯氨酸"	"叶斑病指数"	"荚长"	"赖氨酸"	"丝氨酸"	"译名"	"蚜害病级别"	"花期抗寒"	"高程"	"荚色"	"蚜害比值"	"种子来源"	"株高"	"叶斑病评价"	"锈病指数"	"主茎节数"	"酪氨酸"	"抗旱级别"	"爆裂率"	"谷锈严重度"	"粗蛋白"	"单位编号"	"白发病病率"	"VE"	"米色"	"VB2"	"白发病抗性"	"线虫病指"	"脂肪酸183"	"抽穗日数"	"一株茎数"	"粟芒蝇评价"	"主茎长度"	"粗脂肪"	"抗旱性"	"主茎直径"	"硒"	"蝇被害株率"	"蝇抗性级别"	"单株粒重"	"脂肪酸160"	"粳糯性"
"679"	"--"	"Leguminosae(豆科)"	"00111"	"红豆"	"--"	"--"	"6.06"	"--"	"有限"	"--"	"--"	"--"	"28.1"	"--"	"--"	"--"	"--"	"100"	"湖北"	"11.31"	"--"	"--"	"--"	"4.8"	"中部"	"134"	"7-9"	"49.90"	"11002"	"--"	"10.3"	"Vigna(豇豆属)"	"B0002961"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"10.18"	"26.90"	"2953"	"--"	"I2F03025"	"HS"	"直立"	"湖北农科院现代化所"	"鹤峰县"	"--"	"--"	"--"	"6.8"	"HS"	"--"	"地方"	"--"	"40.1"	"红"	"100"	"--"	"--"	"--"	"84.4"	"7.0"	"--"	"--"	"HONG DOU"	"9"	"--"	"489"	"黄白"	"--"	"--"	"72.3"	"HS"	"100"																											
"680"	"--"	"Leguminosae(豆科)"	"00165"	"红小豆"	"--"	"--"	"6.06"	"--"	"有限"	"--"	"--"	"--"	"27.6"	"--"	"--"	"--"	"--"	"--"	"湖北"	"--"	"--"	"--"	"--"	"4.3"	"中部"	"124"	"--"	"--"	"11423"	"--"	"8.8"	"Vigna(豇豆属)"	"B0002963"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"10.08"	"--"	"3041"	"--"	"I2F03303"	"--"	"直立"	"湖北农科院现代化所"	"不明"	"--"	"--"	"--"	"6.9"	"--"	"--"	"地方"	"--"	"45.4"	"红"	"--"	"--"	"--"	"--"	"--"	"6.8"	"--"	"--"	"HONG XIAO DOU"	"--"	"--"	"30"	"黄白"	"--"	"--"	"85.2"	"--"	"--"																											
"681"	"--"	"Leguminosae(豆科)"	"00163"	"红小豆"	"--"	"--"	"6.06"	"--"	"有限"	"--"	"--"	"--"	"24.8"	"--"	"--"	"--"	"--"	"100"	"湖北"	"12.79"	"--"	"--"	"--"	"5.4"	"中部"	"124"	"9"	"56.27"	"11423"	"--"	"9.1"	"Vigna(豇豆属)"	"B0002964"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"10.08"	"22.57"	"3041"	"--"	"I2F03026"	"S"	"直立"	"湖北农科院现代化所"	"不明"	"--"	"--"	"--"	"8.0"	"HS"	"--"	"地方"	"--"	"34.0"	"红"	"40"	"--"	"--"	"--"	"93.3"	"6.6"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"30"	"黄白"	"--"	"--"	"88.1"	"HS"	"40"																											
"682"	"--"	"Leguminosae(豆科)"	"00119"	"红皮米豆"	"--"	"--"	"6.06"	"--"	"有限"	"--"	"--"	"--"	"26.2"	"--"	"--"	"--"	"--"	"100"	"湖北"	"10.64"	"--"	"--"	"--"	"6.1"	"中部"	"134"	"9"	"52.83"	"11423"	"--"	"8.5"	"Vigna(豇豆属)"	"B0002965"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"10.18"	"24.20"	"3041"	"--"	"I2F03304"	"MS"	"直立"	"湖北农科院现代化所"	"不明"	"--"	"--"	"--"	"6.6"	"HS"	"--"	"地方"	"--"	"46.7"	"红"	"20"	"--"	"--"	"--"	"95.6"	"6.9"	"--"	"--"	"HONG PI MI DOU"	"9"	"--"	"30"	"黄白"	"--"	"--"	"85.1"	"HS"	"20"																											
"683"	"--"	"Leguminosae(豆科)"	"00160"	"赤豆"	"--"	"--"	"6.06"	"--"	"有限"	"--"	"--"	"--"	"16.9"	"--"	"--"	"--"	"--"	"--"	"湖北"	"--"	"--"	"--"	"--"	"6.9"	"中部"	"134"	"--"	"--"	"11423"	"--"	"7.7"	"Vigna(豇豆属)"	"B0002966"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"10.18"	"--"	"3041"	"--"	"--"	"--"	"直立"	"湖北农科院现代化所"	"不明"	"--"	"--"	"--"	"7.0"	"--"	"--"	"地方"	"--"	"31.3"	"红"	"--"	"--"	"--"	"--"	"--"	"8.4"	"--"	"--"	"CHI DOU"	"--"	"--"	"30"	"黄白"	"--"	"--"	"71.2"	"--"	"--"																											
"684"	"--"	"Leguminosae(豆科)"	"87214"	"白小豆"	"--"	"--"	"4.16"	"--"	"无限"	"--"	"--"	"--"	"6.7"	"--"	"--"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"--"	"2.6"	"华北"	"130"	"--"	"--"	"10632"	"--"	"7.2"	"Vigna(豇豆属)"	"B0002967"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"8.24"	"--"	"3854"	"--"	"--"	"--"	"直立"	"宁夏农科院作物所"	"平罗县"	"--"	"--"	"--"	"4.9"	"--"	"--"	"地方"	"--"	"16.3"	"杏红"	"--"	"--"	"--"	"--"	"--"	"6.1"	"--"	"--"	"BAI XIAO DOU"	"--"	"--"	"1098"	"黄"	"--"	"--"	"52.1"	"--"	"--"																											
"685"	"--"	"Leguminosae(豆科)"	"87222"	"红小豆"	"--"	"--"	"4.07"	"--"	"无限"	"--"	"--"	"--"	"4.6"	"--"	"--"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"--"	"4.2"	"华北"	"164"	"--"	"--"	"10620"	"--"	"5.7"	"Vigna(豇豆属)"	"B0002968"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"9.18"	"--"	"3832"	"--"	"--"	"--"	"半蔓生"	"宁夏农科院作物所"	"贺兰县"	"--"	"--"	"--"	"8.4"	"--"	"--"	"地方"	"--"	"14.9"	"红"	"--"	"--"	"--"	"--"	"--"	"7.5"	"--"	"--"	"HONG XIAO DOU"	"--"	"--"	"1107"	"浅黄"	"--"	"--"	"40.6"	"--"	"--"																											
"686"	"--"	"Leguminosae(豆科)"	"87208"	"红小豆"	"--"	"--"	"4.16"	"--"	"无限"	"--"	"--"	"--"	"5.5"	"--"	"--"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"--"	"1.8"	"华北"	"101"	"--"	"--"	"10615"	"--"	"9.0"	"Vigna(豇豆属)"	"B0002969"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"圆柱"	"--"	"--"	"--"	"黄"	"7.26"	"--"	"3816"	"--"	"--"	"--"	"直立"	"宁夏农科院作物所"	"永宁县"	"--"	"--"	"--"	"4.8"	"--"	"--"	"地方"	"--"	"14.0"	"紫"	"--"	"--"	"--"	"--"	"--"	"6.3"	"--"	"--"	"HONG XIAO DOU"	"--"	"--"	"1115"	"浅黄"	"--"	"--"	"29.0"	"--"	"--"																											
"687"	"--"	"Leguminosae(豆科)"	"87213"	"红小豆"	"--"	"--"	"4.16"	"--"	"无限"	"--"	"--"	"--"	"18.0"	"--"	"--"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"--"	"0.7"	"华北"	"129"	"--"	"--"	"10615"	"--"	"10.1"	"Vigna(豇豆属)"	"B0002970"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"8.23"	"--"	"3816"	"--"	"--"	"--"	"直立"	"宁夏农科院作物所"	"永宁县"	"--"	"--"	"--"	"5.6"	"--"	"--"	"地方"	"--"	"13.6"	"红"	"--"	"--"	"--"	"--"	"--"	"7.0"	"--"	"--"	"HONG XIAO DOU"	"--"	"--"	"1115"	"浅黄"	"--"	"--"	"45.0"	"--"	"--"																											
"688"	"--"	"Leguminosae(豆科)"	"87220"	"麻小豆"	"--"	"--"	"4.07"	"--"	"无限"	"--"	"--"	"--"	"4.7"	"--"	"--"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"--"	"2.0"	"华北"	"163"	"--"	"--"	"10604"	"--"	"5.2"	"Vigna(豇豆属)"	"B0002971"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"9.17"	"--"	"3801"	"--"	"--"	"--"	"半蔓生"	"宁夏农科院作物所"	"青铜峡市"	"--"	"--"	"--"	"9.1"	"--"	"--"	"地方"	"--"	"13.6"	"花纹"	"--"	"--"	"--"	"--"	"--"	"7.1"	"--"	"--"	"MA XIAO DOU"	"--"	"--"	"1126"	"黄"	"--"	"--"	"65.0"	"--"	"--"																											
"689"	"--"	"Leguminosae(豆科)"	"87224"	"红小豆"	"--"	"--"	"4.07"	"--"	"无限"	"--"	"--"	"--"	"7.4"	"--"	"--"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"--"	"2.4"	"华北"	"157"	"--"	"--"	"10604"	"--"	"7.2"	"Vigna(豇豆属)"	"B0002972"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"9.11"	"--"	"3801"	"--"	"--"	"--"	"直立"	"宁夏农科院作物所"	"青铜峡市"	"--"	"--"	"--"	"7.3"	"--"	"--"	"地方"	"--"	"17.6"	"深红"	"--"	"--"	"--"	"--"	"--"	"6.8"	"--"	"--"	"HONG XIAO DOU"	"--"	"--"	"1126"	"浅黄"	"--"	"--"	"52.0"	"--"	"--"																											
"690"	"--"	"Leguminosae(豆科)"	"342"	"红小豆"	"--"	"--"	"6.20"	"--"	"无限"	"--"	"--"	"--"	"13.6"	"--"	"--"	"--"	"--"	"100"	"河北"	"16.50"	"--"	"--"	"3"	"2.0"	"华北"	"97"	"7-9"	"53.44"	"11842"	"--"	"10.7"	"Vigna(豇豆属)"	"B0003036"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.25"	"23.63"	"4100"	"--"	"I2F03082"	"HS"	"半蔓生"	"河北省农科院粮油所"	"平泉县"	"--"	"--"	"--"	"6.5"	"S"	"--"	"地方"	"--"	"26.2"	"红"	"100"	"--"	"--"	"--"	"88.8"	"8.0"	"--"	"--"	"HONG XIAO DOU"	"7"	"1"	"492"	"黄白"	"--"	"--"	"55.0"	"HS"	"100"																											
"691"	"--"	"Leguminosae(豆科)"	"344"	"红小豆"	"--"	"--"	"6.20"	"--"	"无限"	"--"	"--"	"--"	"13.5"	"--"	"--"	"--"	"--"	"100"	"河北"	"15.59"	"--"	"--"	"3"	"4.0"	"华北"	"95"	"7-9"	"52.24"	"11842"	"--"	"11.3"	"Vigna(豇豆属)"	"B0003037"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"--"	"--"	"黄"	"9.23"	"23.75"	"4100"	"--"	"I2F03083"	"HS"	"半蔓生"	"河北省农科院粮油所"	"平泉县"	"--"	"--"	"--"	"7.9"	"S"	"--"	"地方"	"--"	"27.3"	"红"	"100"	"--"	"--"	"--"	"88.8"	"8.1"	"--"	"--"	"HONG XIAO DOU"	"7"	"2"	"492"	"黄白"	"--"	"--"	"76.0"	"HS"	"100"																											
