"id"	"抗虫性"	"裂荚性"	"科名"	"种子来源地"	"品种名称"	"粗蛋白"	"鲜草产量"	"脐色"	"五氧化二磷"	"耐湿性"	"子叶出土"	"播种地点"	"初花期"	"茎形"	"茎生长习性"	"烘干率"	"单株分枝数"	"花序类型"	"成熟荚色"	"耐荫性"	"茎的性质"	"栽培类别"	"初生叶形"	"译名"	"叶缘"	"幼茎色"	"单株荚数"	"落荚性"	"播种期"	"属名"	"统一编号"	"耐瘠性"	"出苗期"	"学名"	"粒形"	"耐盐性"	"耐酸性"	"落叶性"	"茎色"	"种皮色"	"花色"	"成熟期"	"再生性"	"结荚习性"	"库编号"	"耐碱性"	"结荚高度"	"叶尖"	"省"	"氧化钾"	"荚形"	"盛花期"	"复叶类形"	"叶序"	"单株粒数"	"叶形"	"氮"	"生育天数"	"株高"	"备注"	"抗寒性"	"抗病性"	"荚长"	"千粒重"	"保存单位"	"繁殖系数"	"抗旱性"	"生活周期"	"叶基"	"子叶颜色"	"种子产量"
"311"	"中"	"不易"	"Leguminosae(豆科)"	"河南农科院"	"卡尔格夫箭豌"	"17.31"	"4550"	"白"	"0.80"	"较弱"	"不出土"	"南京"	"5.08"	"方形中空"	"半攀缘"	"15.50"	"14.2"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Bangan"	"全缘"	"绿"	"52.0"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000214"	"较强"	"10.18"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"褐有斑"	"紫"	"6.15"	"中"	"无限"	"I7A00128"	"中"	"80.2"	"箭状"	"国外"	"--"	"扁长矩形"	"5.13"	"偶数羽状"	"互生"	"364.0"	"长椭圆"	"2.77"	"237"	"181.2"	"4.85饲用"	"中"	"较强"	"--"	"62.80"	"江苏省农科院土肥所78-145"	"15-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"52.0"
"312"	"中"	"不易"	"Leguminosae(豆科)"	"--"	"苏野箭豌"	"--"	"4000"	"白"	"--"	"较弱"	"不出土"	"南京"	"5.10"	"方形中空"	"半攀缘"	"--"	"14.0"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Guinobatan"	"全缘"	"绿"	"50.7"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000215"	"较强"	"10.21"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"褐有斑"	"紫"	"6.26"	"中"	"无限"	"I7A00248"	"中"	"68.0"	"箭状"	"国外"	"--"	"扁长矩形"	"5.14"	"偶数羽状"	"互生"	"283.9"	"长椭圆"	"--"	"246"	"157.5"	"7.48饲用"	"较弱"	"较强"	"4.6"	"42.40"	"江苏省农科院土肥所"	"10-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"151.0"
"313"	"中"	"不易"	"Leguminosae(豆科)"	"甘肃省张掖"	"野豌豆"	"--"	"2375"	"白"	"--"	"较弱"	"不出土"	"南京"	"--"	"方形中空"	"半攀缘"	"--"	"4.2"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Malilipot"	"全缘"	"绿"	"35.8"	"半落"	"10.11"	"Vicia(巢菜属)"	"00000216"	"较强"	"10.19"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"淡褐有斑"	"紫"	"6.15"	"中"	"无限"	"I7A00249"	"中"	"120.8"	"箭状"	"国外"	"--"	"扁长矩形"	"--"	"偶数羽状"	"互生"	"250.6"	"长椭圆"	"--"	"237"	"258.6"	"9.80饲用"	"较弱"	"较强"	"--"	"60.40"	"江苏省农科院土肥所73-28"	"10-20"	"强"	"一年生或越年生"	"楔形"	"绿"	"64.0"
"314"	"中"	"--"	"Leguminosae(豆科)"	"中山植物园引自西德"	"--"	"20.63"	"3425"	"白"	"0.99"	"弱"	"不出土"	"南京"	"5.13"	"方形中空"	"半攀缘"	"13.30"	"21.3"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Snaroque"	"全缘"	"绿"	"127.8"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000217"	"较强"	"10.22"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"褐有斑"	"紫"	"6.26"	"中"	"无限"	"I7A00250"	"中"	"74.0"	"箭状"	"国外"	"--"	"扁长矩形"	"5.17"	"偶数羽状"	"互生"	"639.0"	"长椭圆"	"3.30"	"244"	"161.0"	"10.30饲用"	"较弱"	"较强"	"--"	"35.70"	"江苏省农科院土肥所76-37"	"15-35"	"强"	"一年生或越年生"	"楔形"	"绿"	"41.0"
"315"	"中"	"不易"	"Leguminosae(豆科)"	"北京植物所"	"--"	"17.13"	"2325"	"白"	"0.57"	"极弱"	"不出土"	"南京"	"5.11"	"方形中空"	"半攀缘"	"19.80"	"9.5"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Dawnag"	"全缘"	"绿"	"52.9"	"半落"	"10.13"	"Vicia(巢菜属)"	"00000218"	"较强"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"褐有斑"	"紫"	"6.18"	"中"	"无限"	"I7A00129"	"中"	"69.4"	"箭状"	"国外"	"--"	"扁长矩形"	"5.15"	"偶数羽状"	"互生"	"254.0"	"长椭圆"	"2.74"	"240"	"158.4"	"25.50饲用"	"较弱"	"较弱"	"--"	"44.00"	"江苏省农科院土肥所78-71"	"15-35"	"强"	"一年生或越年生"	"楔形"	"绿"	"48.0"
"316"	"中"	"不易"	"Leguminosae(豆科)"	"中山植物园引自罗马尼亚"	"箭豌豆"	"16.13"	"1133"	"白"	"0.78"	"较弱"	"不出土"	"南京"	"5.17"	"方形中空"	"半攀缘"	"21.30"	"15.7"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Labod"	"全缘"	"绿"	"43.7"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000219"	"较强"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.27"	"中"	"无限"	"I7A00251"	"--"	"59.7"	"箭状"	"国外"	"--"	"扁长矩形"	"5.22"	"偶数羽状"	"互生"	"183.5"	"长椭圆"	"2.58"	"248"	"162.0"	"0.00饲用"	"中"	"中"	"4.6"	"45.20"	"江苏省农科院土肥所78-97"	"5-25"	"强"	"一年生或越年生"	"楔形"	"绿"	"86.0"
"317"	"中"	"不易"	"Leguminosae(豆科)"	"--"	"箭豌豆"	"--"	"2000"	"白"	"0.72"	"较弱"	"不出土"	"南京"	"5.15"	"方形中空"	"半攀缘"	"19.90"	"13.7"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"paete"	"全缘"	"绿"	"58.6"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000220"	"较强"	"10.21"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"褐有斑"	"紫"	"6.27"	"中"	"无限"	"I7A00130"	"中"	"70.4"	"箭状"	"国外"	"1.04"	"扁长矩形"	"5.18"	"偶数羽状"	"互生"	"375.0"	"长椭圆"	"2.85"	"246"	"146.7"	"15.40饲用"	"较弱"	"中"	"5.1"	"45.20"	"江苏省农科院土肥所78-132"	"15-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"39.0"
"318"	"中"	"不易"	"Leguminosae(豆科)"	"西德Karspule大学"	"箭豌豆"	"19.72"	"3100"	"白"	"0.92"	"较弱"	"不出土"	"南京"	"5.17"	"方形中空"	"半攀缘"	"20.90"	"14.3"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Bangkok"	"全缘"	"绿"	"59.8"	"半落"	"10.08"	"Vicia(巢菜属)"	"00000221"	"较强"	"10.21"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"褐有斑"	"紫"	"6.29"	"中"	"无限"	"I7A00131"	"中"	"77.5"	"箭状"	"国外"	"1.39"	"扁长矩形"	"5.21"	"偶数羽状"	"互生"	"436.5"	"长椭圆"	"3.16"	"249"	"202.9"	"10.50饲用"	"较弱"	"较强"	"5.1"	"44.30"	"江苏省农科院土肥所81-28"	"20-35"	"强"	"一年生或越年生"	"楔形"	"绿"	"40.0"
"319"	"中"	"不易"	"Leguminosae(豆科)"	"山西农科院"	"察北野豌豆"	"19.57"	"4500"	"白"	"0.82"	"中"	"不出土"	"南京"	"5.12"	"方形中空"	"半攀缘"	"16.00"	"--"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Cheng Mai"	"全缘"	"绿"	"--"	"半落"	"10.13"	"Vicia(巢菜属)"	"00000222"	"较强"	"10.21"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"褐有斑"	"紫"	"6.27"	"中"	"无限"	"I7A00132"	"中"	"--"	"箭状"	"国外"	"0.92"	"扁长矩形"	"5.16"	"偶数羽状"	"互生"	"--"	"长椭圆"	"3.13"	"246"	"--"	"0.00饲用"	"较弱"	"较强"	"--"	"51.00"	"江苏省农科院土肥所80-154"	"20-35"	"强"	"一年生或越年生"	"楔形"	"绿"	"53.0"
"320"	"中"	"不易"	"Leguminosae(豆科)"	"--"	"2号野豌豆"	"19.75"	"3500"	"白"	"0.48"	"较弱"	"不出土"	"南京"	"5.13"	"方形中空"	"半攀缘"	"15.80"	"10.0"	"总状"	"淡黄"	"中"	"草本"	"--"	"复叶2片,长椭圆"	"Vietnam green 1"	"全缘"	"绿"	"24.2"	"半落"	"10.08"	"Vicia(巢菜属)"	"00000223"	"较强"	"10.16"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.29"	"中"	"无限"	"I7A00133"	"中"	"80.0"	"箭状"	"国外"	"--"	"扁长矩形"	"5.19"	"偶数羽状"	"互生"	"147.6"	"长椭圆"	"3.16"	"254"	"207.5"	"9.60饲用"	"较弱"	"较强"	"5.0"	"52.70"	"江苏省农科院土肥所78-121"	"15-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"54.4"
"321"	"中"	"不易"	"Leguminosae(豆科)"	"甘肃农科院"	"罗61箭豌"	"21.50"	"3400"	"白"	"1.04"	"较弱"	"不出土"	"南京"	"5.15"	"方形中空"	"半攀缘"	"15.70"	"--"	"总状"	"淡黄"	"中"	"草本"	"--"	"复叶2片,长椭圆"	"Vietnam green 2"	"全缘"	"绿"	"--"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000224"	"较强"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.26"	"中"	"无限"	"I7A00134"	"中"	"105.0"	"箭状"	"国外"	"--"	"扁长矩形"	"5.18"	"偶数羽状"	"互生"	"6.8"	"长椭圆"	"3.44"	"247"	"169.0"	"18.80饲用"	"较弱"	"较强"	"4.8"	"39.80"	"江苏省农科院土肥所79-98"	"10-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"40.0"
"322"	"中"	"不易"	"Leguminosae(豆科)"	"河南农科院"	"102箭豌"	"--"	"4000"	"白"	"--"	"中"	"不出土"	"南京"	"5.07"	"方形中空"	"半攀缘"	"--"	"13.8"	"总状"	"淡黄"	"中"	"草本"	"--"	"复叶2片,长椭圆"	"Vietnam purple"	"全缘"	"绿"	"90.0"	"半落"	"10.11"	"Vicia(巢菜属)"	"00000225"	"较强"	"10.18"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"落"	"绿"	"黄棕"	"紫"	"6.23"	"中"	"无限"	"I7A00135"	"中"	"90.2"	"箭状"	"国外"	"--"	"扁长矩形"	"5.13"	"偶数羽状"	"互生"	"--"	"长椭圆"	"--"	"245"	"245.0"	"14.00饲用"	"较弱"	"较强"	"--"	"55.40"	"江苏省农科院土肥所78-144"	"20-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"37.0"
"323"	"中"	"不易"	"Leguminosae(豆科)"	"河南农科院"	"103箭豌"	"21.13"	"3612"	"白"	"0.67"	"中"	"不出土"	"南京"	"5.12"	"方形中空"	"半攀缘"	"16.80"	"12.4"	"总状"	"淡黄"	"--"	"草本"	"--"	"复叶2片,长椭圆"	"Vietnam wild"	"全缘"	"绿"	"64.2"	"半落"	"10.11"	"Vicia(巢菜属)"	"00000226"	"较强"	"10.19"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.23"	"中"	"无限"	"I7A00136"	"--"	"110.8"	"箭状"	"国外"	"--"	"扁长矩形"	"5.16"	"偶数羽状"	"互生"	"--"	"长椭圆"	"3.38"	"245"	"174.0"	"33.60饲用"	"较弱"	"较强"	"--"	"55.90"	"江苏省农科院土肥所78-143"	"20-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"62.0"
"324"	"中"	"不易"	"Leguminosae(豆科)"	"宁夏农科院"	"新疆箭豌"	"--"	"4975"	"白"	"--"	"中"	"不出土"	"南京"	"--"	"方形中空"	"半攀缘"	"--"	"5.4"	"总状"	"淡黄"	"中"	"草本"	"--"	"2小叶,长椭圆"	"Vietnam Tieng Gieng"	"全缘"	"绿"	"12.2"	"半落"	"10.11"	"Vicia(巢菜属)"	"00000227"	"较强"	"10.19"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"中"	"较强"	"中等"	"绿"	"黄棕"	"紫"	"6.23"	"中"	"无限"	"I7A00360"	"中"	"69.2"	"箭状"	"国外"	"--"	"扁长矩形"	"--"	"偶数羽状"	"互生"	"--"	"长椭圆"	"--"	"245"	"192.5"	"18.80饲用"	"较弱"	"中"	"--"	"55.20"	"江苏省农科院土肥所81-285"	"10-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"37.0"
"325"	"中"	"不易"	"Leguminosae(豆科)"	"宁夏农科院"	"哈什箭豌"	"22.00"	"3425"	"白"	"0.94"	"中"	"不出土"	"南京"	"5.14"	"方形中空"	"半攀缘"	"14.00"	"13.5"	"总状"	"淡黄"	"--"	"草本"	"--"	"复叶2片,长椭圆"	"Tieng Gieng 3"	"全缘"	"绿"	"38.3"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000228"	"较强"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"黄棕"	"紫"	"6.27"	"中"	"无限"	"I7A00137"	"--"	"91.0"	"箭状"	"国外"	"--"	"扁长矩形"	"5.17"	"偶数羽状"	"互生"	"229.8"	"长椭圆"	"3.52"	"248"	"193.8"	"13.30饲用"	"较弱"	"中"	"5.0"	"46.80"	"江苏省农科院土肥所81-303"	"10-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"94.0"
"326"	"中"	"不易"	"Leguminosae(豆科)"	"甘肃农科院"	"保加利亚фий"	"17.94"	"2550"	"白"	"0.87"	"极弱"	"不出土"	"南京"	"5.19"	"方形中空"	"半攀缘"	"14.50"	"20.5"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Soc Trang"	"全缘"	"绿"	"35.5"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000229"	"较强"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.27"	"中"	"无限"	"I7A00359"	"--"	"33.5"	"箭状"	"国外"	"--"	"扁长矩形"	"5.22"	"偶数羽状"	"互生"	"220.1"	"长椭圆"	"2.87"	"248"	"121.0"	"25.00饲用"	"较弱"	"较强"	"5.3"	"35.10"	"江苏省农科院土肥所79-93"	"5-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"107.0"
"327"	"中"	"不易"	"Leguminosae(豆科)"	"甘肃农科院"	"保加利亚d-u"	"12.63"	"2400"	"白"	"0.64"	"弱"	"不出土"	"南京"	"5.09"	"方形中空"	"半攀缘"	"14.40"	"12.3"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Malaysia"	"全缘"	"绿"	"24.6"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000230"	"较强"	"10.21"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.27"	"中"	"无限"	"I7A00138"	"--"	"56.5"	"箭状"	"国外"	"0.96"	"扁长矩形"	"5.13"	"偶数羽状"	"互生"	"167.3"	"长椭圆"	"2.02"	"247"	"154.0"	"3.90饲用"	"较弱"	"较强"	"5.4"	"43.10"	"江苏省农科院土肥所79-95"	"10-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"79.0"
"328"	"中"	"不易"	"Leguminosae(豆科)"	"甘肃农科院"	"红色箭豌"	"18.88"	"2800"	"白"	"0.74"	"弱"	"不出土"	"南京"	"5.17"	"方形中空"	"半攀缘"	"19.70"	"15.5"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Tan jin karay"	"全缘"	"绿"	"20.2"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000231"	"较强"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"棕黄"	"紫"	"6.27"	"中"	"无限"	"I7A00139"	"--"	"30.5"	"箭状"	"国外"	"0.73"	"扁长矩形"	"5.22"	"偶数羽状"	"互生"	"94.9"	"长椭圆"	"3.02"	"248"	"129.0"	"11.00饲用"	"弱"	"中"	"4.5"	"42.30"	"江苏省农科院土肥所79-101"	"10-25"	"强"	"一年生或越年生"	"楔形"	"绿"	"47.0"
"329"	"中"	"不易"	"Leguminosae(豆科)"	"宁夏农科院"	"春箭34"	"18.66"	"2525"	"白"	"0.85"	"弱"	"不出土"	"南京"	"5.08"	"方形中空"	"半攀缘"	"15.30"	"8.3"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Bombong Lima 2"	"全缘"	"绿"	"41.5"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000232"	"中"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"黑褐有斑"	"紫"	"6.26"	"中"	"无限"	"I7A00140"	"--"	"65.5"	"箭状"	"国外"	"0.96"	"扁长矩形"	"5.13"	"偶数羽状"	"互生"	"224.1"	"长椭圆"	"2.99"	"247"	"182.0"	"16.10饲用"	"弱"	"中"	"5.1"	"47.10"	"江苏省农科院土肥所81-289"	"5-25"	"强"	"一年生或越年生"	"楔形"	"绿"	"42.0"
"330"	"中"	"不易"	"Leguminosae(豆科)"	"宁夏农科院"	"苏联箭豌"	"21.19"	"2625"	"白"	"1.02"	"中"	"不出土"	"南京"	"5.13"	"方形中空"	"半攀缘"	"14.30"	"5.7"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Kuala kurau"	"全缘"	"绿"	"25.6"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000233"	"较强"	"10.21"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.26"	"中"	"无限"	"I7A00141"	"--"	"51.0"	"箭状"	"国外"	"1.43"	"扁长矩形"	"5.17"	"偶数羽状"	"互生"	"102.4"	"长椭圆"	"3.39"	"247"	"169.0"	"4.02饲用"	"较弱"	"较弱"	"4.4"	"33.70"	"江苏省农科院土肥所81-304"	"20-30"	"较强"	"一年生或越年生"	"楔形"	"绿"	"76.0"
"331"	"中"	"不易"	"Leguminosae(豆科)"	"山西右玉水土保持试验站"	"维卡豆"	"--"	"3200"	"白"	"0.96"	"中"	"不出土"	"南京"	"5.13"	"方形中空"	"半攀缘"	"12.00"	"12.3"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Srinagor"	"全缘"	"绿"	"42.3"	"半落"	"10.13"	"Vicia(巢菜属)"	"00000234"	"强"	"10.18"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"不易"	"绿"	"褐有斑"	"紫"	"6.23"	"中"	"无限"	"I7A00142"	"--"	"113.7"	"箭状"	"国外"	"--"	"扁长矩形"	"5.17"	"偶数羽状"	"互生"	"--"	"长椭圆"	"2.98"	"243"	"194.5"	"12.40饲用"	"较弱"	"较强"	"--"	"58.30"	"江苏省农科院土肥所70-15"	"5-20"	"强"	"一年生或越年生"	"楔形"	"绿"	"60.0"
"332"	"中"	"不易"	"Leguminosae(豆科)"	"美国引种室引自匈牙利"	"187010号"	"18.13"	"2216"	"白"	"0.85"	"中"	"不出土"	"南京"	"5.13"	"方形中空"	"半攀缘"	"19.60"	"--"	"总状"	"淡黄"	"--"	"草本"	"--"	"2小叶,长椭圆"	"Tangail"	"全缘"	"绿"	"--"	"半落"	"10.12"	"Vicia(巢菜属)"	"00000235"	"较强"	"10.20"	"Vicia sativa L.(箭 豌豆)"	"扁圆"	"--"	"较强"	"落"	"绿"	"褐有斑"	"紫"	"6.27"	"中"	"无限"	"I7A00252"	"--"	"110.0"	"箭状"	"国外"	"--"	"扁长矩形"	"5.17"	"偶数羽状"	"互生"	"6.8"	"长椭圆"	"2.90"	"248"	"180.0"	"8.65饲用"	"较弱"	"较强"	"5.1"	"38.00"	"江苏省农科院土肥所81-241"	"10-30"	"强"	"一年生或越年生"	"楔形"	"绿"	"86.0"
