"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"结荚习性"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"酪氨酸"	"天冬氨酸"	"异亮氨酸"	"省"	"色氨酸"	"脂肪"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"备注"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"保存单位"	"荚色"	"译名"	"种子来源"	"株高"	"茎粗大小"	"蚜害病评价"	"荚型"	"株型"	"褐斑病指数"	"苗期耐盐"	"来源"	"锈病评价"	"茎粗"	"褐斑病级"	"锈病病级"	"耐旱性"	"蚜害病指数"	"白粉病评价"	"薯肉色"	"均匀度"	"白粉病级"	"顶叶色"	"赤斑病指数"	"芽期抗旱"	"脉基色"	"蚜害病级"	"最长蔓长"	"抗涝性"	"白粉病指数"	"柄基色"	"赤斑病级"	"耐盐性"	"育成年份"	"叶形"	"粗蛋白"	"蚜害病指"	"薯瘟抗性1"	"有效枝"	"耐贮性"	"熟期抗旱"	"烘干率"	"锈病指数"	"选育单位"	"产量"	"谷氨"	"谷"	"芽期耐盐"	"茎端茸毛"	"粒型"	"粗脂肪"	"叶片宽"	"熟性"	"基部分枝"	"赤斑病评价"	"叶色"	"褐斑病评价"
"35"	"--"	"Leguminosae(豆科)"	"K44"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"7.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"20.0"	"115"	"国外"	"--"	"14.0"	"--"	"L0000035"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00143"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"53.1"	"黄"	"--"	"--"	"--"	"1.9"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"46.6"																																																				
"36"	"--"	"Leguminosae(豆科)"	"K45"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"5.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"22.7"	"115"	"国外"	"--"	"10.4"	"--"	"L0000036"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00144"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"59.5"	"黄"	"--"	"--"	"--"	"2.0"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"49.6"																																																				
"37"	"--"	"Leguminosae(豆科)"	"K46"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"4.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"20.0"	"115"	"国外"	"--"	"9.6"	"--"	"L0000037"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00145"	"丛生"	"--"	"--"	"1.7"	"--"	"--"	"38.7"	"黄"	"--"	"--"	"--"	"2.0"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"50.2"																																																				
"38"	"--"	"Leguminosae(豆科)"	"K50"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.4"	"115"	"国外"	"--"	"18.0"	"--"	"L0000038"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00146"	"丛生"	"--"	"--"	"1.4"	"--"	"--"	"36.9"	"黄"	"--"	"--"	"--"	"2.1"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"51.6"																																																				
"39"	"--"	"Leguminosae(豆科)"	"K57"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"5.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"5.68"	"--"	"14.2"	"112"	"国外"	"46.16"	"17.4"	"--"	"L0000039"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"35.77"	"白"	"6.30"	"19.59"	"Cicer(鹰嘴豆属)"	"--"	"I2N00147"	"丛生"	"--"	"--"	"1.0"	"--"	"10.39"	"35.6"	"黄"	"--"	"--"	"--"	"1.9"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"54.4"																																																				
"40"	"--"	"Leguminosae(豆科)"	"K66"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.5"	"115"	"国外"	"--"	"14.2"	"--"	"L0000040"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"白"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00148"	"丛生"	"--"	"--"	"1.5"	"--"	"--"	"39.8"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"54.2"																																																				
"41"	"0.28"	"Leguminosae(豆科)"	"K67"	"--"	"3.39"	"3.10"	"无限"	"1.58"	"0.87"	"8.0"	"19.74"	"0.62"	"2.32"	"0.96"	"国外"	"0.20"	"6.00"	"0.52"	"21.2"	"115"	"国外"	"46.31"	"11.9"	"0.78"	"L0000041"	"1.30"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"0.22"	"32.48"	"白"	"7.03"	"19.68"	"Cicer(鹰嘴豆属)"	"1.58"	"--"	"丛生"	"--"	"0.80"	"1.5"	"0.95"	"13.83"	"59.8"	"黄"	"--"	"0.93"	"1.48"	"2.1"	"0.96"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"49.8"																																																				
"42"	"0.29"	"Leguminosae(豆科)"	"K1"	"850-3/27"	"3.66"	"3.10"	"无限"	"1.84"	"0.91"	"7.2"	"21.07"	"0.63"	"2.50"	"0.96"	"国外"	"0.20"	"5.14"	"0.54"	"11.2"	"115"	"国外"	"44.16"	"20.6"	"0.82"	"L0000042"	"1.39"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"0.27"	"32.74"	"红"	"7.03"	"21.19"	"Cicer(鹰嘴豆属)"	"1.64"	"I2N00149"	"丛生"	"印度"	"0.85"	"1.1"	"0.94"	"11.42"	"31.5"	"黄"	"--"	"0.95"	"1.58"	"1.8"	"1.08"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"48.8"																																																				
"43"	"--"	"Leguminosae(豆科)"	"K5"	"chaxa"	"--"	"3.10"	"无限"	"--"	"--"	"3.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"20.0"	"115"	"国外"	"--"	"6.6"	"--"	"L0000043"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00150"	"丛生"	"印度"	"--"	"1.6"	"--"	"--"	"43.9"	"黑"	"--"	"--"	"--"	"1.7"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"61.6"																																																				
"44"	"--"	"Leguminosae(豆科)"	"K10"	"艹.20"	"--"	"3.10"	"无限"	"--"	"--"	"4.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.4"	"111"	"国外"	"--"	"9.6"	"--"	"L0000044"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00151"	"丛生"	"印度"	"--"	"1.2"	"--"	"--"	"49.5"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"42.2"																																																				
"45"	"--"	"Leguminosae(豆科)"	"K96"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"7.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"15.7"	"119"	"国外"	"--"	"14.4"	"--"	"L0000045"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00152"	"丛生"	"埃塞俄比亚"	"--"	"1.7"	"--"	"--"	"43.0"	"黄"	"--"	"--"	"--"	"1.7"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"美国"	"70.6"																																																				
"46"	"--"	"Leguminosae(豆科)"	"K94"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.5"	"119"	"国外"	"--"	"18.8"	"--"	"L0000046"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00153"	"丛生"	"伊朗"	"--"	"1.1"	"--"	"--"	"42.3"	"黄"	"--"	"--"	"--"	"2.2"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"美国"	"62.5"																																																				
"47"	"--"	"Leguminosae(豆科)"	"K163"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"8.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"18.4"	"115"	"国外"	"--"	"13.6"	"--"	"L0000047"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00154"	"丛生"	"土耳其"	"--"	"1.7"	"--"	"--"	"61.6"	"黄"	"--"	"--"	"--"	"2.3"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"土耳其"	"61.2"																																																				
"48"	"--"	"Leguminosae(豆科)"	"K165"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"4.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"34.3"	"112"	"国外"	"--"	"16.5"	"--"	"L0000048"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"--"	"--"	"白"	"6.30"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00155"	"丛生"	"土耳其"	"--"	"1.3"	"--"	"--"	"45.8"	"黄"	"--"	"--"	"--"	"1.8"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"土耳其"	"63.5"																																																				
"49"	"--"	"Leguminosae(豆科)"	"K167"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"9.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"29.8"	"111"	"国外"	"--"	"16.0"	"--"	"L0000049"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"白"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00156"	"丛生"	"土耳其"	"--"	"1.4"	"--"	"--"	"57.8"	"黄"	"--"	"--"	"--"	"2.4"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"土耳其"	"61.7"																																																				
"50"	"--"	"Leguminosae(豆科)"	"K16"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"14.8"	"111"	"国外"	"--"	"11.2"	"--"	"L0000050"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00157"	"丛生"	"--"	"--"	"1.4"	"--"	"--"	"52.3"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"44.6"																																																				
"51"	"--"	"Leguminosae(豆科)"	"K19"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"4.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.4"	"111"	"国外"	"--"	"9.4"	"--"	"L0000051"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00158"	"丛生"	"--"	"--"	"1.3"	"--"	"--"	"33.0"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"34.0"																																																				
"52"	"--"	"Leguminosae(豆科)"	"K20"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"13.4"	"111"	"国外"	"--"	"14.8"	"--"	"L0000052"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00159"	"丛生"	"--"	"--"	"1.4"	"--"	"--"	"35.8"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"32.8"																																																				
"53"	"--"	"Leguminosae(豆科)"	"K21"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"14.1"	"111"	"国外"	"--"	"19.5"	"--"	"L0000053"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.2"	"--"	"--"	"33.9"	"褐"	"--"	"--"	"--"	"1.5"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"34.3"																																																				
"54"	"--"	"Leguminosae(豆科)"	"K24"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.7"	"112"	"国外"	"--"	"15.9"	"--"	"L0000054"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.30"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00160"	"丛生"	"--"	"--"	"1.5"	"--"	"--"	"34.1"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"39.3"																																																				
"55"	"0.25"	"Leguminosae(豆科)"	"K30"	"--"	"3.46"	"3.10"	"无限"	"1.77"	"0.85"	"5.5"	"19.74"	"0.56"	"2.39"	"0.90"	"国外"	"0.20"	"4.22"	"0.51"	"22.1"	"112"	"国外"	"42.63"	"11.9"	"0.76"	"L0000055"	"1.25"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"0.26"	"30.18"	"红"	"6.30"	"21.55"	"Cicer(鹰嘴豆属)"	"1.57"	"I2N00161"	"丛生"	"--"	"0.78"	"2.0"	"0.89"	"12.45"	"46.0"	"褐"	"--"	"0.79"	"1.51"	"1.9"	"1.04"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"43.3"																																																				
"56"	"--"	"Leguminosae(豆科)"	"K38"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"4.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"13.9"	"115"	"国外"	"--"	"10.5"	"--"	"L0000056"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00162"	"丛生"	"--"	"--"	"1.6"	"--"	"--"	"34.8"	"褐"	"--"	"--"	"--"	"1.7"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"46.2"																																																				
"57"	"--"	"Leguminosae(豆科)"	"K40"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"15.4"	"115"	"国外"	"--"	"7.3"	"--"	"L0000057"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00163"	"丛生"	"--"	"--"	"2.0"	"--"	"--"	"62.3"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"38.4"																																																				
"58"	"--"	"Leguminosae(豆科)"	"K41"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.8"	"115"	"国外"	"--"	"7.6"	"--"	"L0000058"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"--"	"--"	"1.3"	"--"	"--"	"54.6"	"褐"	"--"	"--"	"--"	"1.8"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"40.1"																																																				
"59"	"--"	"Leguminosae(豆科)"	"K2"	"Annigeri"	"--"	"3.10"	"无限"	"--"	"--"	"4.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.9"	"115"	"国外"	"--"	"10.8"	"--"	"L0000059"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00164"	"丛生"	"印度"	"--"	"1.0"	"--"	"--"	"44.4"	"褐"	"--"	"--"	"--"	"1.7"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"52.5"																																																				
"60"	"--"	"Leguminosae(豆科)"	"K3"	"BG-203"	"--"	"3.10"	"无限"	"--"	"--"	"3.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.0"	"115"	"国外"	"--"	"6.6"	"--"	"L0000060"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00165"	"丛生"	"印度"	"--"	"1.8"	"--"	"--"	"33.6"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"48.4"																																																				
"61"	"--"	"Leguminosae(豆科)"	"K4"	"C-214"	"--"	"3.10"	"无限"	"--"	"--"	"4.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.4"	"115"	"国外"	"--"	"10.3"	"--"	"L0000061"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00166"	"丛生"	"印度"	"--"	"1.0"	"--"	"--"	"34.7"	"黑"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"48.8"																																																				
"62"	"--"	"Leguminosae(豆科)"	"K6"	"CPS-1"	"--"	"3.10"	"无限"	"--"	"--"	"5.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"19.7"	"115"	"国外"	"--"	"9.3"	"--"	"L0000062"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00167"	"丛生"	"印度"	"--"	"1.7"	"--"	"--"	"45.1"	"褐"	"--"	"--"	"--"	"1.2"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"55.1"																																																				
"63"	"--"	"Leguminosae(豆科)"	"K7"	"ICCC-4"	"--"	"3.10"	"无限"	"--"	"--"	"5.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.2"	"119"	"国外"	"--"	"11.3"	"--"	"L0000063"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00168"	"丛生"	"印度"	"--"	"1.2"	"--"	"--"	"36.2"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"43.3"																																																				
"64"	"--"	"Leguminosae(豆科)"	"K86"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"3.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.4"	"115"	"国外"	"--"	"7.8"	"--"	"L0000064"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00169"	"丛生"	"巴基斯坦"	"--"	"1.7"	"--"	"--"	"28.4"	"褐"	"--"	"--"	"--"	"1.5"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"--"	"45.6"																																																				
"65"	"--"	"Leguminosae(豆科)"	"K87"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"6.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.0"	"112"	"国外"	"--"	"9.0"	"--"	"L0000065"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.30"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00213"	"丛生"	"巴基斯坦"	"--"	"1.6"	"--"	"--"	"69.4"	"褐"	"--"	"--"	"--"	"1.8"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"--"	"54.3"																																																				
"66"	"--"	"Leguminosae(豆科)"	"K90"	"Gram-C-235"	"--"	"3.10"	"无限"	"--"	"--"	"4.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.3"	"115"	"国外"	"--"	"12.2"	"--"	"L0000066"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00170"	"丛生"	"巴基斯坦"	"--"	"1.8"	"--"	"--"	"31.3"	"褐"	"--"	"--"	"--"	"2.1"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆C235"	"--"	"59.9"																																																				
"67"	"--"	"Leguminosae(豆科)"	"K99"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"3.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.5"	"119"	"国外"	"--"	"8.7"	"--"	"L0000067"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"印度"	"--"	"1.7"	"--"	"--"	"23.7"	"褐"	"--"	"--"	"--"	"1.8"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"美国"	"55.3"																																																				
"68"	"0.27"	"Leguminosae(豆科)"	"K101"	"--"	"3.92"	"3.10"	"无限"	"2.31"	"0.95"	"11.9"	"22.45"	"0.64"	"2.68"	"1.01"	"国外"	"0.21"	"4.02"	"0.61"	"14.4"	"115"	"国外"	"40.63"	"23.0"	"0.86"	"L0000068"	"1.41"	"Cicer arietinum L.(鹰嘴豆)"	"倒卵"	"0.24"	"29.55"	"红"	"7.03"	"22.89"	"Cicer(鹰嘴豆属)"	"1.74"	"I2N00171"	"丛生"	"伊朗"	"0.89"	"1.3"	"0.98"	"11.08"	"60.8"	"褐"	"--"	"0.89"	"1.65"	"2.3"	"1.17"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"美国"	"59.9"																																																				
"69"	"--"	"Leguminosae(豆科)"	"K84"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"3.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.8"	"115"	"国外"	"--"	"9.3"	"--"	"L0000069"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"7.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"丛生"	"美国"	"--"	"1.3"	"--"	"--"	"31.6"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"--"	"51.6"																																																				
"70"	"--"	"Leguminosae(豆科)"	"K15"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"5.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"4.75"	"--"	"11.0"	"111"	"国外"	"40.49"	"10.1"	"--"	"L0000070"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"29.84"	"红"	"6.29"	"20.02"	"Cicer(鹰嘴豆属)"	"--"	"I2N00172"	"丛生"	"--"	"--"	"1.5"	"--"	"11.65"	"44.1"	"黑"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"59.6"																																																				
"71"	"--"	"Leguminosae(豆科)"	"K17"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"7.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"13.0"	"111"	"国外"	"--"	"10.7"	"--"	"L0000071"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00173"	"丛生"	"--"	"--"	"1.8"	"--"	"--"	"52.2"	"黑"	"--"	"--"	"--"	"1.7"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"61.6"																																																				
"72"	"--"	"Leguminosae(豆科)"	"K18"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"40.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.1"	"111"	"国外"	"--"	"9.5"	"--"	"L0000072"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"--"	"红"	"6.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00174"	"丛生"	"--"	"--"	"1.7"	"--"	"--"	"35.6"	"黑"	"--"	"--"	"--"	"1.7"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"54.0"																																																				
"73"	"0.26"	"Leguminosae(豆科)"	"K26"	"--"	"3.62"	"3.10"	"无限"	"1.86"	"0.90"	"6.6"	"20.70"	"0.54"	"2.49"	"0.98"	"国外"	"0.18"	"4.49"	"0.56"	"15.7"	"112"	"国外"	"38.79"	"12.7"	"0.80"	"L0000073"	"1.27"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"0.18"	"27.97"	"红"	"6.30"	"20.66"	"Cicer(鹰嘴豆属)"	"1.66"	"I2N00175"	"丛生"	"--"	"0.85"	"1.9"	"0.96"	"10.82"	"50.8"	"绿"	"--"	"0.93"	"1.58"	"1.6"	"1.08"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"47.2"																																																				
"74"	"--"	"Leguminosae(豆科)"	"K35"	"--"	"--"	"3.10"	"无限"	"--"	"--"	"4.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"4.87"	"--"	"13.7"	"112"	"国外"	"43.70"	"9.3"	"--"	"L0000074"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"桃形"	"--"	"30.31"	"红"	"6.30"	"16.90"	"Cicer(鹰嘴豆属)"	"--"	"I2N00176"	"丛生"	"--"	"--"	"1.4"	"--"	"13.39"	"38.9"	"绿"	"--"	"--"	"--"	"1.6"	"--"	"中国农科院品资所"	"黄"	"鹰嘴豆"	"ICARDA"	"43.0"																																																				
