"id"	"蛋氨酸"	"科名"	"角斑病指数"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"缬氨酸"	"天冬氨酸"	"精氨酸"	"苏氨酸"	"丙氨酸"	"单株产量"	"总和"	"蚜害病级"	"异亮氨酸"	"炭疽病级"	"炭疽病指数"	"省"	"色氨酸"	"组氨酸"	"芽期抗寒"	"分枝数"	"样品类型"	"总淀粉"	"角斑病评价"	"东经"	"百粒重"	"属名"	"统一编号"	"芽期抗旱"	"学名"	"蚜害病指数"	"苯丙氨酸"	"熟期抗旱"	"支链淀粉"	"粒形"	"花色"	"粗脂肪"	"成熟期"	"粗蛋白"	"结荚习性"	"北纬"	"亮氨酸"	"库编号"	"生长习性"	"保存单位"	"原产地"	"备注"	"甘氨酸"	"单荚粒数"	"蚜害病评价"	"胱氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"酩氨酸"	"脯氨酸"	"赖氨酸"	"荚长"	"株高"	"角斑病级"	"丝氨酸"	"译名"	"高程"	"荚色"	"种子来源"	"炭疽病评价"	"全生育日数"
"681"	"--"	"Leguminosae(豆科)"	"--"	"01238"	"黑籽鳝豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"18.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.2"	"地方"	"--"	"--"	"10650"	"44.0"	"Phaseolus(菜豆属)"	"F0002972"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.22"	"--"	"无限"	"2732"	"--"	"I2K02409"	"蔓生"	"贵州省贵阳市农科所"	"遵义"	"--"	"--"	"6.5"	"--"	"--"	"--"	"14.0"	"黑"	"--"	"--"	"--"	"13.0"	"250.0"	"--"	"--"	"HEI ZI SHAN DOU"	"955"	"花纹"	"--"	"--"	"91"
"682"	"--"	"Leguminosae(豆科)"	"73.3"	"01240"	"黑鳝豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"15.0"	"--"	"9"	"--"	"5-9"	"82.2"	"贵州"	"--"	"--"	"4"	"2.8"	"地方"	"45.08"	"S"	"10650"	"28.4"	"Phaseolus(菜豆属)"	"F0002973"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"红"	"--"	"7.22"	"21.95"	"无限"	"2732"	"--"	"I2K02410"	"蔓生"	"贵州省贵阳市农科所"	"遵义"	"--"	"--"	"5.8"	"HS"	"--"	"13.34"	"21.2"	"黑"	"--"	"--"	"--"	"13.0"	"240.0"	"7"	"--"	"HEI SHAN DOU"	"955"	"褐"	"--"	"HS"	"91"
"683"	"--"	"Leguminosae(豆科)"	"77.8"	"01241"	"黑金豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"12.0"	"--"	"9"	"--"	"3-7"	"57.0"	"贵州"	"--"	"--"	"4"	"6.6"	"地方"	"46.72"	"S"	"10650"	"28.8"	"Phaseolus(菜豆属)"	"F0002974"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.30"	"22.79"	"有限"	"2732"	"--"	"--"	"直立"	"贵州省贵阳市农科所"	"遵义"	"--"	"--"	"10.4"	"HS"	"--"	"14.10"	"6.0"	"黑"	"--"	"--"	"--"	"7.0"	"120.0"	"7"	"--"	"HEI JIN DOU"	"955"	"褐"	"--"	"MS"	"99"
"684"	"--"	"Leguminosae(豆科)"	"--"	"01242"	"穿河豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.8"	"地方"	"--"	"--"	"10650"	"30.8"	"Phaseolus(菜豆属)"	"F0002975"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.22"	"--"	"无限"	"2732"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"遵义"	"--"	"--"	"7.4"	"--"	"--"	"--"	"14.6"	"黑"	"--"	"--"	"--"	"10.0"	"200.0"	"--"	"--"	"CHUAN HE DOU"	"955"	"花纹"	"--"	"--"	"91"
"685"	"--"	"Leguminosae(豆科)"	"--"	"01243"	"高山豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"15.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"7.0"	"地方"	"--"	"--"	"10650"	"29.7"	"Phaseolus(菜豆属)"	"F0002976"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.30"	"--"	"有限"	"2732"	"--"	"--"	"半蔓生"	"贵州省贵阳市农科所"	"遵义"	"--"	"--"	"4.6"	"--"	"--"	"--"	"6.2"	"黑"	"--"	"--"	"--"	"8.0"	"130.0"	"--"	"--"	"GAO SHAN DOU"	"955"	"花纹"	"--"	"--"	"99"
"686"	"--"	"Leguminosae(豆科)"	"70.4"	"01244"	"泥鳅豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"35.0"	"--"	"9"	"--"	"9"	"100.0"	"贵州"	"--"	"--"	"--"	"2.8"	"地方"	"47.49"	"S"	"10650"	"31.8"	"Phaseolus(菜豆属)"	"F0002977"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"红"	"--"	"7.22"	"20.94"	"无限"	"2732"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"遵义"	"--"	"--"	"6.6"	"HS"	"--"	"14.00"	"12.4"	"黑"	"--"	"--"	"--"	"16.0"	"240.0"	"5-7"	"--"	"NI QIU DOU"	"955"	"花纹"	"--"	"HS"	"91"
"687"	"--"	"Leguminosae(豆科)"	"--"	"01267"	"花四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"5.4"	"地方"	"--"	"--"	"10640"	"20.8"	"Phaseolus(菜豆属)"	"F0003000"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"紫"	"--"	"8.10"	"--"	"无限"	"2620"	"--"	"--"	"半蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"4.4"	"--"	"--"	"--"	"7.4"	"花纹"	"--"	"--"	"--"	"8.0"	"88.0"	"--"	"--"	"HUA SI JI DOU"	"1090"	"花纹"	"--"	"--"	"110"
"688"	"--"	"Leguminosae(豆科)"	"--"	"01268"	"花四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"12.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.0"	"地方"	"--"	"--"	"10640"	"30.9"	"Phaseolus(菜豆属)"	"F0003001"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"8.10"	"--"	"无限"	"2620"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"4.3"	"--"	"--"	"--"	"6.4"	"花纹"	"--"	"--"	"--"	"10.0"	"250.0"	"--"	"--"	"HUA SI JI DOU"	"1090"	"褐"	"--"	"--"	"110"
"689"	"--"	"Leguminosae(豆科)"	"--"	"01269"	"花四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.8"	"地方"	"--"	"--"	"10640"	"27.4"	"Phaseolus(菜豆属)"	"F0003002"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"黄"	"--"	"7.28"	"--"	"无限"	"2620"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"6.2"	"--"	"--"	"--"	"5.6"	"花纹"	"--"	"--"	"--"	"8.0"	"165.0"	"--"	"--"	"HUA SI JI DOU"	"1090"	"花纹"	"--"	"--"	"97"
"690"	"--"	"Leguminosae(豆科)"	"--"	"01270"	"四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"9.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.6"	"地方"	"--"	"--"	"10640"	"21.4"	"Phaseolus(菜豆属)"	"F0003003"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"紫"	"--"	"8.10"	"--"	"无限"	"2620"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"4.0"	"--"	"--"	"--"	"5.0"	"花纹"	"--"	"--"	"--"	"10.0"	"165.0"	"--"	"--"	"SI JI DOU"	"1090"	"花纹"	"--"	"--"	"110"
"691"	"--"	"Leguminosae(豆科)"	"--"	"01271"	"四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"15.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"4.4"	"地方"	"--"	"--"	"10640"	"24.5"	"Phaseolus(菜豆属)"	"F0003004"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.30"	"--"	"无限"	"2620"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"6.0"	"--"	"--"	"--"	"10.0"	"花纹"	"--"	"--"	"--"	"16.0"	"200.0"	"--"	"--"	"SI JI DOU"	"1090"	"黄"	"--"	"--"	"99"
"692"	"--"	"Leguminosae(豆科)"	"--"	"01272"	"小八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"25.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.8"	"地方"	"--"	"--"	"10640"	"50.2"	"Phaseolus(菜豆属)"	"F0003005"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"8.10"	"--"	"无限"	"2620"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"8.0"	"--"	"--"	"--"	"12.5"	"花纹"	"--"	"--"	"--"	"10.0"	"260.0"	"--"	"--"	"XIAO BA YUE DOU"	"1090"	"花纹"	"--"	"--"	"110"
"693"	"--"	"Leguminosae(豆科)"	"--"	"01271"	"四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"15.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"4.4"	"地方"	"--"	"--"	"10640"	"24.5"	"Phaseolus(菜豆属)"	"F0003004"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.30"	"--"	"无限"	"2620"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"6.0"	"--"	"--"	"--"	"10.0"	"花纹"	"--"	"--"	"--"	"16.0"	"200.0"	"--"	"--"	"SI JI DOU"	"1090"	"黄"	"--"	"--"	"99"
"694"	"--"	"Leguminosae(豆科)"	"--"	"01272"	"小八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"25.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.8"	"地方"	"--"	"--"	"10640"	"50.2"	"Phaseolus(菜豆属)"	"F0003005"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"8.10"	"--"	"无限"	"2620"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"8.0"	"--"	"--"	"--"	"12.5"	"花纹"	"--"	"--"	"--"	"10.0"	"260.0"	"--"	"--"	"XIAO BA YUE DOU"	"1090"	"花纹"	"--"	"--"	"110"
"695"	"--"	"Leguminosae(豆科)"	"--"	"01273"	"桩桩豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"12.4"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"8.0"	"地方"	"--"	"--"	"10646"	"58.2"	"Phaseolus(菜豆属)"	"F0003006"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"7.30"	"--"	"有限"	"2638"	"--"	"--"	"直立"	"贵州省贵阳市农科所"	"白云"	"--"	"--"	"4.2"	"--"	"--"	"--"	"7.5"	"花纹"	"--"	"--"	"--"	"16.0"	"41.0"	"--"	"--"	"ZHUANG ZHUANG DOU"	"1050"	"花纹"	"--"	"--"	"99"
"696"	"--"	"Leguminosae(豆科)"	"--"	"01274"	"矮子无筋豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"6.6"	"地方"	"--"	"--"	"10650"	"61.1"	"Phaseolus(菜豆属)"	"F0003007"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"紫"	"--"	"7.23"	"--"	"无限"	"2808"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"桐梓"	"--"	"--"	"3.8"	"--"	"--"	"--"	"21.4"	"花纹"	"--"	"--"	"--"	"10.0"	"210.0"	"--"	"--"	"AI ZI WU JIN DOU"	"913"	"花纹"	"--"	"--"	"92"
"697"	"--"	"Leguminosae(豆科)"	"--"	"01275"	"扁扁豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"15.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"4.0"	"地方"	"--"	"--"	"10650"	"30.8"	"Phaseolus(菜豆属)"	"F0003008"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"7.22"	"--"	"无限"	"2808"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"桐梓"	"--"	"--"	"5.2"	"--"	"--"	"--"	"13.2"	"花纹"	"--"	"--"	"--"	"13.0"	"220.0"	"--"	"--"	"BIAN BIAN DOU"	"913"	"花纹"	"--"	"--"	"92"
"698"	"--"	"Leguminosae(豆科)"	"--"	"01276"	"板桥豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.2"	"地方"	"--"	"--"	"10612"	"50.0"	"Phaseolus(菜豆属)"	"F0003009"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"7.30"	"--"	"无限"	"2819"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"习水"	"--"	"--"	"4.2"	"--"	"--"	"--"	"9.6"	"花纹"	"--"	"--"	"--"	"20.0"	"158.0"	"--"	"--"	"BAN QIAO DOU"	"1175"	"花纹"	"--"	"--"	"99"
"699"	"--"	"Leguminosae(豆科)"	"--"	"01277"	"笔划豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"25.0"	"--"	"9"	"--"	"--"	"--"	"贵州"	"--"	"--"	"4"	"3.6"	"地方"	"47.21"	"--"	"10614"	"33.1"	"Phaseolus(菜豆属)"	"F0003010"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"7.28"	"21.97"	"无限"	"2728"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"金沙"	"--"	"--"	"5.0"	"HS"	"--"	"13.59"	"14.6"	"花纹"	"--"	"--"	"--"	"16.0"	"270.0"	"--"	"--"	"BI HUA DOU"	"920"	"花纹"	"--"	"--"	"97"
"700"	"--"	"Leguminosae(豆科)"	"--"	"01278"	"白占占豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"10.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"2.4"	"地方"	"--"	"--"	"10644"	"30.6"	"Phaseolus(菜豆属)"	"F0003011"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"白"	"--"	"7.22"	"--"	"无限"	"2706"	"--"	"I2K02416"	"蔓生"	"贵州省贵阳市农科所"	"息烽"	"--"	"--"	"4.2"	"--"	"--"	"--"	"11.4"	"花纹"	"--"	"--"	"--"	"17.0"	"185.0"	"--"	"--"	"BAI ZHAN ZHAN DOU"	"1036"	"黄"	"--"	"--"	"91"
"701"	"--"	"Leguminosae(豆科)"	"--"	"01279"	"鱼眼豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"40.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"4.0"	"地方"	"--"	"--"	"10644"	"63.0"	"Phaseolus(菜豆属)"	"F0003012"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"红"	"--"	"7.22"	"--"	"无限"	"2706"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"息烽"	"--"	"--"	"4.4"	"--"	"--"	"--"	"9.2"	"花纹"	"--"	"--"	"--"	"25.0"	"155.0"	"--"	"--"	"YU YAN DOU"	"1036"	"花纹"	"--"	"--"	"91"
"702"	"--"	"Leguminosae(豆科)"	"--"	"01280"	"八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"30.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.0"	"地方"	"--"	"--"	"10644"	"29.4"	"Phaseolus(菜豆属)"	"F0003013"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"7.29"	"--"	"无限"	"2706"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"息烽"	"--"	"--"	"6.0"	"--"	"--"	"--"	"14.2"	"花纹"	"--"	"--"	"--"	"7.0"	"165.0"	"--"	"--"	"BA YUE DOU"	"1036"	"褐"	"--"	"--"	"98"
"703"	"--"	"Leguminosae(豆科)"	"--"	"01281"	"小八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"5.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"2.8"	"地方"	"--"	"--"	"10644"	"31.6"	"Phaseolus(菜豆属)"	"F0003014"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"紫"	"--"	"7.28"	"--"	"无限"	"2706"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"息烽"	"--"	"--"	"6.4"	"--"	"--"	"--"	"13.2"	"花纹"	"--"	"--"	"--"	"6.0"	"190.0"	"--"	"--"	"XIAO BA YUE DOU"	"1036"	"褐"	"--"	"--"	"97"
"704"	"--"	"Leguminosae(豆科)"	"--"	"01282"	"花八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"10.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.2"	"地方"	"--"	"--"	"10644"	"25.7"	"Phaseolus(菜豆属)"	"F0003015"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.30"	"--"	"无限"	"2706"	"--"	"I2K02417"	"蔓生"	"贵州省贵阳市农科所"	"息烽"	"--"	"--"	"5.2"	"--"	"--"	"--"	"13.8"	"花纹"	"--"	"--"	"--"	"7.0"	"160.0"	"--"	"--"	"HUA BA YUE DOU"	"1036"	"浅褐"	"--"	"--"	"99"
"705"	"--"	"Leguminosae(豆科)"	"77.8"	"01283"	"长红花豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"30.0"	"--"	"9"	"--"	"1-3"	"22.2"	"贵州"	"--"	"--"	"3"	"4.4"	"地方"	"46.08"	"S"	"10644"	"40.5"	"Phaseolus(菜豆属)"	"F0003016"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"白"	"--"	"7.24"	"23.28"	"有限"	"2706"	"--"	"I2K01984"	"半蔓生"	"贵州省贵阳市农科所"	"息烽"	"--"	"--"	"4.8"	"HS"	"--"	"14.16"	"12.8"	"花纹"	"--"	"--"	"--"	"11.0"	"110.0"	"7"	"--"	"CHANG HONG HUA DOU"	"1036"	"黄白"	"--"	"MR"	"93"
"706"	"--"	"Leguminosae(豆科)"	"82.2"	"01284"	"黑花豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"10.0"	"--"	"9"	"--"	"5-9"	"80.8"	"贵州"	"--"	"--"	"5"	"2.8"	"地方"	"49.95"	"HS"	"10636"	"32.0"	"Phaseolus(菜豆属)"	"F0003017"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.28"	"20.91"	"无限"	"2651"	"--"	"I2K02418"	"蔓生"	"贵州省贵阳市农科所"	"修文"	"--"	"--"	"6.2"	"HS"	"--"	"16.02"	"12.6"	"花纹"	"--"	"--"	"--"	"10.0"	"220.0"	"7-9"	"--"	"HEI HUA DOU"	"1250"	"花纹"	"--"	"HS"	"97"
"707"	"--"	"Leguminosae(豆科)"	"--"	"01285"	"花桩桩豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"10.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.0"	"地方"	"--"	"--"	"10636"	"33.2"	"Phaseolus(菜豆属)"	"F0003018"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"红"	"--"	"7.22"	"--"	"无限"	"2651"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"修文"	"--"	"--"	"4.0"	"--"	"--"	"--"	"10.6"	"花纹"	"--"	"--"	"--"	"11.0"	"200.0"	"--"	"--"	"HUA ZHUANG ZHUANG DOU"	"1250"	"花纹"	"--"	"--"	"94"
"708"	"--"	"Leguminosae(豆科)"	"--"	"01286"	"八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"8.0"	"--"	"9"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"4.2"	"地方"	"47.98"	"--"	"10639"	"30.3"	"Phaseolus(菜豆属)"	"F0003019"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"白"	"--"	"8.10"	"20.94"	"无限"	"2608"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"惠水"	"--"	"--"	"4.8"	"HS"	"--"	"13.40"	"14.2"	"花纹"	"--"	"--"	"--"	"15.0"	"265.0"	"--"	"--"	"BA YUE DOU"	"980"	"花纹"	"--"	"--"	"110"
"709"	"--"	"Leguminosae(豆科)"	"--"	"01287"	"麻八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"10.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.2"	"地方"	"--"	"--"	"10639"	"31.3"	"Phaseolus(菜豆属)"	"F0003020"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"紫"	"--"	"8.10"	"--"	"无限"	"2608"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"惠水"	"--"	"--"	"5.0"	"--"	"--"	"--"	"7.4"	"花纹"	"--"	"--"	"--"	"10.0"	"233.0"	"--"	"--"	"MA BA YUE DOU"	"980"	"花纹"	"--"	"--"	"110"
"710"	"--"	"Leguminosae(豆科)"	"--"	"01288"	"花四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"20.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"2.6"	"地方"	"--"	"--"	"10639"	"35.2"	"Phaseolus(菜豆属)"	"F0003021"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"黄"	"--"	"8.01"	"--"	"无限"	"2608"	"--"	"I2K02419"	"蔓生"	"贵州省贵阳市农科所"	"惠水"	"--"	"--"	"4.2"	"--"	"--"	"--"	"7.0"	"花纹"	"--"	"--"	"--"	"12.0"	"250.0"	"--"	"--"	"HUA SI JI DOU"	"980"	"褐"	"--"	"--"	"101"
"711"	"--"	"Leguminosae(豆科)"	"--"	"01289"	"花四季豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"30.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"4.2"	"地方"	"--"	"--"	"10639"	"27.6"	"Phaseolus(菜豆属)"	"F0003022"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"紫"	"--"	"8.02"	"--"	"无限"	"2608"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"惠水"	"--"	"--"	"5.2"	"--"	"--"	"--"	"10.8"	"花纹"	"--"	"--"	"--"	"11.0"	"250.0"	"--"	"--"	"HUA SI JI DOU"	"980"	"花纹"	"--"	"--"	"102"
"712"	"--"	"Leguminosae(豆科)"	"--"	"01290"	"花八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"5.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"5"	"2.8"	"地方"	"46.44"	"--"	"10639"	"36.1"	"Phaseolus(菜豆属)"	"F0003023"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"红"	"--"	"8.01"	"22.01"	"无限"	"2608"	"--"	"I2K02420"	"蔓生"	"贵州省贵阳市农科所"	"惠水"	"--"	"--"	"3.4"	"--"	"--"	"14.27"	"3.0"	"花纹"	"--"	"--"	"--"	"10.0"	"255.0"	"--"	"--"	"HUA BA YUE DOU"	"980"	"褐"	"--"	"--"	"101"
"713"	"--"	"Leguminosae(豆科)"	"47.6"	"01291"	"花八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"25.0"	"--"	"9"	"--"	"9"	"100.0"	"贵州"	"--"	"--"	"--"	"4.2"	"地方"	"--"	"MR"	"10640"	"32.3"	"Phaseolus(菜豆属)"	"F0003024"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"椭圆"	"白"	"--"	"8.10"	"--"	"有限"	"2620"	"--"	"--"	"半蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"4.6"	"HS"	"--"	"--"	"13.2"	"花斑"	"--"	"--"	"--"	"8.0"	"145.0"	"3-5"	"--"	"HUA BA YUE DOU"	"1090"	"花纹"	"--"	"HS"	"110"
"714"	"--"	"Leguminosae(豆科)"	"--"	"01292"	"大八月豆"	"--"	"4.23"	"--"	"--"	"--"	"--"	"--"	"25.0"	"--"	"--"	"--"	"--"	"--"	"贵州"	"--"	"--"	"--"	"3.2"	"地方"	"--"	"--"	"10640"	"43.9"	"Phaseolus(菜豆属)"	"F0003025"	"--"	"Phaseolus vulgaris L.(普通菜豆)"	"--"	"--"	"--"	"--"	"肾形"	"白"	"--"	"7.25"	"--"	"有限"	"2620"	"--"	"I2K01985"	"半蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"--"	"3.8"	"--"	"--"	"--"	"9.4"	"花斑"	"--"	"--"	"--"	"11.0"	"110.0"	"--"	"--"	"DA BA YUE DOU"	"1090"	"浅褐"	"--"	"--"	"94"
