"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"结荚习性"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"天冬氨酸"	"异亮氨酸"	"省"	"色氨酸"	"脂肪"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"保存单位"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"酩氨酸"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"译名"	"荚色"	"种子来源"	"株高"
"395"	"--"	"Leguminosae(豆科)"	"L103"	"7302"	"--"	"4.16"	"无限"	"--"	"--"	"9.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.8"	"120"	"国外"	"--"	"4.6"	"--"	"A0000415"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.14"	"--"	"Lens(小扁豆属)"	"--"	"I2H00267"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.4"	"--"	"--"	"169.4"	"绿"	"--"	"--"	"--"	"1.7"	"--"	"7302"	"淡黄"	"ICARDA"	"43.6"
"396"	"--"	"Leguminosae(豆科)"	"L36"	"24144"	"--"	"4.22"	"无限"	"--"	"--"	"11.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"22.1"	"122"	"国外"	"--"	"3.2"	"--"	"A0000416"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.22"	"--"	"Lens(小扁豆属)"	"--"	"I2H00268"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.7"	"--"	"--"	"196.7"	"灰麻"	"--"	"--"	"--"	"1.4"	"--"	"24144"	"淡黄"	"ICARDA"	"32.4"
"397"	"--"	"Leguminosae(豆科)"	"L44"	"24146"	"--"	"4.24"	"无限"	"--"	"--"	"7.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"26.0"	"112"	"国外"	"--"	"3.1"	"--"	"A0000417"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.14"	"--"	"Lens(小扁豆属)"	"--"	"I2H00269"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.2"	"--"	"--"	"223.6"	"灰麻"	"--"	"--"	"--"	"1.3"	"--"	"24146"	"淡黄"	"ICARDA"	"32.6"
"398"	"--"	"Leguminosae(豆科)"	"L52"	"24151"	"--"	"4.16"	"无限"	"--"	"--"	"14.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"32.1"	"122"	"国外"	"--"	"4.1"	"--"	"A0000418"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.16"	"--"	"Lens(小扁豆属)"	"--"	"I2H00270"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.6"	"--"	"--"	"214.2"	"灰麻"	"--"	"--"	"--"	"1.5"	"--"	"24151"	"淡黄"	"ICARDA"	"36.4"
"399"	"--"	"Leguminosae(豆科)"	"L56"	"24155"	"--"	"4.18"	"无限"	"--"	"--"	"8.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"25.0"	"120"	"国外"	"--"	"3.1"	"--"	"A0000419"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.16"	"--"	"Lens(小扁豆属)"	"--"	"I2H00271"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.0"	"--"	"--"	"233.4"	"灰麻"	"--"	"--"	"--"	"1.4"	"--"	"24155"	"淡黄"	"ICARDA"	"41.0"
"400"	"--"	"Leguminosae(豆科)"	"L63"	"24102"	"--"	"4.18"	"无限"	"--"	"--"	"11.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"22.4"	"112"	"国外"	"--"	"3.8"	"--"	"A0000420"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.11"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.7"	"--"	"--"	"183.2"	"灰麻"	"--"	"--"	"--"	"1.5"	"--"	"24102"	"淡黄"	"ICARDA"	"31.5"
"401"	"--"	"Leguminosae(豆科)"	"L86"	"24137"	"--"	"4.22"	"无限"	"--"	"--"	"10.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"31.1"	"117"	"国外"	"--"	"6.2"	"--"	"A0000421"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.17"	"--"	"Lens(小扁豆属)"	"--"	"I2H00272"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.8"	"--"	"--"	"182.1"	"灰麻"	"--"	"--"	"--"	"1.6"	"--"	"24137"	"淡黄"	"ICARDA"	"31.0"
"402"	"--"	"Leguminosae(豆科)"	"L91"	"7401"	"--"	"4.22"	"无限"	"--"	"--"	"8.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"26.6"	"116"	"国外"	"--"	"3.2"	"--"	"A0000422"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.16"	"--"	"Lens(小扁豆属)"	"--"	"I2H00273"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.5"	"--"	"--"	"193.6"	"灰麻"	"--"	"--"	"--"	"1.7"	"--"	"7401"	"淡黄"	"ICARDA"	"31.8"
"403"	"--"	"Leguminosae(豆科)"	"L92"	"7402"	"--"	"4.22"	"无限"	"--"	"--"	"7.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.1"	"116"	"国外"	"--"	"3.6"	"--"	"A0000423"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.16"	"--"	"Lens(小扁豆属)"	"--"	"--"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.9"	"--"	"--"	"105.6"	"灰麻"	"--"	"--"	"--"	"1.5"	"--"	"7402"	"淡黄"	"ICARDA"	"38.2"
"404"	"--"	"Leguminosae(豆科)"	"L115"	"7204"	"--"	"4.16"	"无限"	"--"	"--"	"7.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"28.1"	"129"	"国外"	"--"	"2.2"	"--"	"A0000424"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.23"	"--"	"Lens(小扁豆属)"	"--"	"I2H00274"	"丛生"	"青海农林科院作物所"	"--"	"--"	"2.0"	"--"	"--"	"193.3"	"灰麻"	"--"	"--"	"--"	"1.3"	"--"	"7204"	"淡黄"	"ICARDA"	"33.7"
"405"	"--"	"Leguminosae(豆科)"	"L95"	"7405"	"--"	"4.20"	"无限"	"--"	"--"	"4.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"19.9"	"112"	"国外"	"--"	"1.6"	"--"	"A0000425"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.10"	"--"	"Lens(小扁豆属)"	"--"	"I2H00275"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.8"	"--"	"--"	"179.6"	"黑"	"--"	"--"	"--"	"1.1"	"--"	"7405"	"淡黄"	"ICARDA"	"32.0"
"406"	"--"	"Leguminosae(豆科)"	"L97"	"7409"	"--"	"4.18"	"无限"	"--"	"--"	"5.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"31.3"	"124"	"国外"	"--"	"2.2"	"--"	"A0000426"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.20"	"--"	"Lens(小扁豆属)"	"--"	"I2H00276"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.3"	"--"	"--"	"224.3"	"黑"	"--"	"--"	"--"	"1.4"	"--"	"7409"	"淡黄"	"ICARDA"	"49.0"
"407"	"--"	"Leguminosae(豆科)"	"L98"	"7410"	"--"	"4.18"	"无限"	"--"	"--"	"4.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"31.4"	"119"	"国外"	"--"	"2.0"	"--"	"A0000427"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.15"	"--"	"Lens(小扁豆属)"	"--"	"I2H00277"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.1"	"--"	"--"	"164.3"	"黑"	"--"	"--"	"--"	"1.4"	"--"	"7410"	"淡黄"	"ICARDA"	"48.0"
"408"	"--"	"Leguminosae(豆科)"	"L104"	"7305"	"--"	"4.16"	"无限"	"--"	"--"	"12.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.0"	"118"	"国外"	"--"	"2.5"	"--"	"A0000428"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.12"	"--"	"Lens(小扁豆属)"	"--"	"I2H00278"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.7"	"--"	"--"	"226.4"	"黑"	"--"	"--"	"--"	"1.3"	"--"	"7305"	"淡黄"	"ICARDA"	"53.9"
"409"	"--"	"Leguminosae(豆科)"	"L116"	"7205"	"--"	"4.26"	"无限"	"--"	"--"	"6.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"31.1"	"129"	"国外"	"--"	"2.0"	"--"	"A0000429"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.23"	"--"	"Lens(小扁豆属)"	"--"	"I2H00279"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.6"	"--"	"--"	"225.2"	"黑"	"--"	"--"	"--"	"1.2"	"--"	"7205"	"淡黄"	"ICARDA"	"56.9"
"410"	"--"	"Leguminosae(豆科)"	"L124"	"7214"	"--"	"4.18"	"无限"	"--"	"--"	"5.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"43.9"	"125"	"国外"	"--"	"1.9"	"--"	"A0000430"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.21"	"--"	"Lens(小扁豆属)"	"--"	"I2H00280"	"丛生"	"青海农林科院作物所"	"--"	"--"	"2.1"	"--"	"--"	"142.3"	"黑"	"--"	"--"	"--"	"1.3"	"--"	"7214"	"淡黄"	"ICARDA"	"55.4"
"411"	"--"	"Leguminosae(豆科)"	"L128"	"7104"	"--"	"4.18"	"无限"	"--"	"--"	"6.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"29.7"	"126"	"国外"	"--"	"2.2"	"--"	"A0000431"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.22"	"--"	"Lens(小扁豆属)"	"--"	"I2H00281"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.2"	"--"	"--"	"238.0"	"黑"	"--"	"--"	"--"	"1.3"	"--"	"7104"	"淡黄"	"ICARDA"	"47.4"
"412"	"--"	"Leguminosae(豆科)"	"L137"	"7114"	"--"	"4.16"	"无限"	"--"	"--"	"12.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"43.1"	"119"	"国外"	"--"	"2.3"	"--"	"A0000432"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.13"	"--"	"Lens(小扁豆属)"	"--"	"I2H00282"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.2"	"--"	"--"	"437.3"	"黑"	"--"	"--"	"--"	"1.3"	"--"	"7114"	"淡黄"	"ICARDA"	"52.8"
"413"	"--"	"Leguminosae(豆科)"	"L140"	"--"	"--"	"4.18"	"无限"	"--"	"--"	"15.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.9"	"123"	"国外"	"--"	"5.2"	"--"	"A0000433"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"8.19"	"--"	"Lens(小扁豆属)"	"--"	"I2H00283"	"丛生"	"青海农林科院作物所"	"--"	"--"	"1.3"	"--"	"--"	"240.9"	"黄"	"--"	"--"	"--"	"1.7"	"--"	"--"	"淡黄"	"ICARDA"	"33.5"
"414"	"--"	"Leguminosae(豆科)"	"C9"	"红扁豆"	"--"	"10.14"	"无限"	"--"	"--"	"7.8"	"--"	"--"	"--"	"陕西"	"--"	"--"	"--"	"12.5"	"240"	"地方"	"--"	"2.3"	"--"	"A0000442"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"6.11"	"--"	"Lens(小扁豆属)"	"--"	"I2H00339"	"丛生"	"陕西农科院粮作所"	"绥德县"	"--"	"1.6"	"--"	"--"	"207.5"	"灰麻"	"--"	"--"	"--"	"1.4"	"--"	"HONG BIAN DOU"	"黄褐"	"--"	"32.0"
"415"	"--"	"Leguminosae(豆科)"	"Q394"	"小扁豆"	"--"	"4.07"	"无限"	"--"	"--"	"0.7"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"3.1"	"104"	"地方"	"--"	"2.2"	"--"	"A0000445"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.20"	"--"	"Lens(小扁豆属)"	"--"	"I2H00442"	"直立"	"宁夏农科院作物所"	"陶乐县"	"--"	"1.4"	"--"	"--"	"32.4"	"浅红"	"--"	"--"	"--"	"1.1"	"--"	"XIAO BIAN DOU"	"黄"	"--"	"48.4"
"416"	"--"	"Leguminosae(豆科)"	"Q427"	"小扁豆"	"--"	"4.07"	"无限"	"--"	"--"	"2.1"	"--"	"--"	"--"	"宁夏"	"--"	"--"	"--"	"5.6"	"89"	"地方"	"--"	"2.8"	"--"	"A0000461"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"浅紫"	"7.05"	"--"	"Lens(小扁豆属)"	"--"	"I2H00457"	"直立"	"宁夏农科院作物所"	"中宁县"	"--"	"1.6"	"--"	"--"	"46.1"	"灰"	"--"	"--"	"--"	"1.3"	"--"	"XIAO BIAN DOU"	"黄"	"--"	"44.4"
"417"	"--"	"Leguminosae(豆科)"	"347"	"扁豆"	"--"	"4.25"	"无限"	"--"	"--"	"3.6"	"--"	"--"	"--"	"新疆"	"--"	"--"	"--"	"5.2"	"111"	"地方"	"--"	"2.4"	"--"	"A0000477"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"8.14"	"--"	"Lens(小扁豆属)"	"--"	"I2H00345"	"直立"	"新疆农科院"	"玛纳斯县"	"--"	"1.7"	"--"	"--"	"119.0"	"浅红"	"--"	"--"	"--"	"--"	"--"	"BIAN DOU"	"黄"	"--"	"32.6"
"418"	"--"	"Leguminosae(豆科)"	"366"	"扁豆"	"--"	"4.25"	"无限"	"--"	"--"	"4.5"	"--"	"--"	"--"	"新疆"	"--"	"--"	"--"	"6.3"	"101"	"地方"	"--"	"2.2"	"--"	"A0000493"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"8.04"	"--"	"Lens(小扁豆属)"	"--"	"I2H00360"	"直立"	"新疆农科院"	"沙湾县"	"--"	"1.7"	"--"	"--"	"169.2"	"浅红"	"--"	"--"	"--"	"--"	"--"	"BIAN DOU"	"黄"	"--"	"41.5"
"419"	"--"	"Leguminosae(豆科)"	"C0067-2"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"1.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.0"	"104"	"国外"	"--"	"1.5"	"--"	"A0000545"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.22"	"--"	"Lens(小扁豆属)"	"--"	"I2H00419"	"半蔓"	"中国农科院品资所"	"--"	"--"	"1.6"	"--"	"--"	"44.7"	"浅红"	"--"	"--"	"--"	"1.2"	"--"	"小扁豆"	"黄"	"ICARDA"	"43.6"
"420"	"0.49"	"Leguminosae(豆科)"	"C0068-2"	"Lentil"	"5.25"	"3.10"	"无限"	"2.29"	"1.21"	"1.4"	"28.62"	"3.37"	"1.65"	"国外"	"0.16"	"1.06"	"0.68"	"13.9"	"105"	"国外"	"53.31"	"1.5"	"1.01"	"A0000546"	"2.02"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"0.67"	"41.29"	"红"	"6.23"	"26.83"	"Lens(小扁豆属)"	"2.31"	"I2H00420"	"半蔓"	"中国农科院品资所"	"--"	"1.18"	"1.6"	"1.58"	"12.02"	"37.6"	"浅红"	"0.37"	"1.20"	"1.85"	"1.1"	"1.33"	"小扁豆"	"黄"	"ICARDA"	"37.1"
"421"	"--"	"Leguminosae(豆科)"	"C0069-2"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.2"	"102"	"国外"	"--"	"1.7"	"--"	"A0000547"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"--"	"半蔓"	"中国农科院品资所"	"--"	"--"	"1.6"	"--"	"--"	"67.8"	"浅红"	"--"	"--"	"--"	"1.2"	"--"	"小扁豆"	"黄"	"ICARDA"	"42.8"
"422"	"--"	"Leguminosae(豆科)"	"C0071"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"2.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.2"	"102"	"国外"	"--"	"1.5"	"--"	"A0000548"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"中国农科院品资所"	"--"	"--"	"1.8"	"--"	"--"	"89.4"	"浅红"	"--"	"--"	"--"	"1.3"	"--"	"小扁豆"	"黄"	"ICARDA"	"35.4"
"423"	"--"	"Leguminosae(豆科)"	"C0077-2"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"1.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.7"	"105"	"国外"	"--"	"1.6"	"--"	"A0000549"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.23"	"--"	"Lens(小扁豆属)"	"--"	"I2H00421"	"半蔓"	"中国农科院品资所"	"--"	"--"	"1.4"	"--"	"--"	"42.9"	"浅红"	"--"	"--"	"--"	"1.1"	"--"	"小扁豆"	"黄"	"ICARDA"	"40.7"
"424"	"--"	"Leguminosae(豆科)"	"C0084"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.0"	"105"	"国外"	"--"	"1.9"	"--"	"A0000550"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"6.23"	"--"	"Lens(小扁豆属)"	"--"	"I2H00422"	"蔓生"	"中国农科院品资所"	"--"	"--"	"1.6"	"--"	"--"	"60.1"	"浅红"	"--"	"--"	"--"	"1.2"	"--"	"小扁豆"	"黄"	"ICARDA"	"50.7"
"425"	"--"	"Leguminosae(豆科)"	"C0112-2"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"2.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.2"	"102"	"国外"	"--"	"2.7"	"--"	"A0000551"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"--"	"半蔓"	"中国农科院品资所"	"黎巴嫩"	"--"	"1.8"	"--"	"--"	"54.6"	"浅红"	"--"	"--"	"--"	"1.3"	"--"	"小扁豆"	"黄"	"黎巴嫩"	"41.6"
"426"	"--"	"Leguminosae(豆科)"	"C0066"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"1.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.7"	"106"	"国外"	"--"	"1.5"	"--"	"A0000552"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.24"	"--"	"Lens(小扁豆属)"	"--"	"I2H00423"	"半蔓"	"中国农科院品资所"	"捷克"	"--"	"1.3"	"--"	"--"	"98.4"	"黄"	"--"	"--"	"--"	"1.2"	"--"	"小扁豆"	"黄"	"捷克"	"36.0"
"427"	"--"	"Leguminosae(豆科)"	"C0082"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"1.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.8"	"107"	"国外"	"--"	"1.8"	"--"	"A0000553"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.25"	"--"	"Lens(小扁豆属)"	"--"	"I2H00424"	"直立"	"中国农科院品资所"	"--"	"--"	"1.7"	"--"	"--"	"48.8"	"黄"	"--"	"--"	"--"	"1.1"	"--"	"小扁豆"	"黄"	"ICARDA"	"34.5"
"428"	"--"	"Leguminosae(豆科)"	"C0146-2"	"ILL 1453"	"--"	"3.10"	"无限"	"--"	"--"	"2.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.6"	"102"	"国外"	"--"	"4.1"	"--"	"A0000554"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"6.20"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"中国农科院品资所"	"--"	"--"	"1.6"	"--"	"--"	"36.6"	"黄"	"--"	"--"	"--"	"1.7"	"--"	"ILL 1453"	"黄"	"ICARDA"	"36.5"
"429"	"--"	"Leguminosae(豆科)"	"C0157-2"	"ILL 2297"	"--"	"3.10"	"无限"	"--"	"--"	"0.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.0"	"100"	"国外"	"--"	"3.2"	"--"	"A0000555"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"6.18"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"中国农科院品资所"	"--"	"--"	"1.0"	"--"	"--"	"10.3"	"黄"	"--"	"--"	"--"	"1.4"	"--"	"ILL 2297"	"黄"	"ICARDA"	"31.5"
"430"	"--"	"Leguminosae(豆科)"	"C0163-2"	"ILL 2582"	"--"	"3.10"	"无限"	"--"	"--"	"1.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.0"	"100"	"国外"	"--"	"2.2"	"--"	"A0000556"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.18"	"--"	"Lens(小扁豆属)"	"--"	"I2H00425"	"直立"	"中国农科院品资所"	"--"	"--"	"1.3"	"--"	"--"	"48.3"	"灰麻"	"--"	"--"	"--"	"1.2"	"--"	"ILL 2582"	"黄"	"ICARDA"	"33.1"
"431"	"--"	"Leguminosae(豆科)"	"C0173-2"	"ILL 3407"	"--"	"3.10"	"无限"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.0"	"107"	"国外"	"--"	"3.6"	"--"	"A0000557"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"白"	"6.25"	"--"	"Lens(小扁豆属)"	"--"	"I2H00594"	"蔓生"	"中国农科院品资所"	"--"	"--"	"1.3"	"--"	"--"	"23.3"	"黄"	"--"	"--"	"--"	"1.4"	"--"	"ILL 3407"	"黄"	"ICARDA"	"50.7"
"432"	"--"	"Leguminosae(豆科)"	"C0078-2"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.4"	"105"	"国外"	"--"	"1.7"	"--"	"A0000558"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.23"	"--"	"Lens(小扁豆属)"	"--"	"I2H00595"	"半蔓"	"中国农科院品资所"	"--"	"--"	"1.9"	"--"	"--"	"56.8"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"小扁豆"	"黄"	"ICARDA"	"49.3"
"433"	"--"	"Leguminosae(豆科)"	"C0083"	"Lentil"	"--"	"3.10"	"无限"	"--"	"--"	"2.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.0"	"107"	"国外"	"--"	"1.8"	"--"	"A0000559"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.25"	"--"	"Lens(小扁豆属)"	"--"	"I2H00426"	"半蔓"	"中国农科院品资所"	"--"	"--"	"1.4"	"--"	"--"	"119.5"	"黄"	"--"	"--"	"--"	"1.1"	"--"	"小扁豆"	"黄"	"ICARDA"	"41.3"
"434"	"--"	"Leguminosae(豆科)"	"C0176-2"	"ILL 3789"	"--"	"3.10"	"无限"	"--"	"--"	"0.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.0"	"100"	"国外"	"--"	"1.2"	"--"	"A0000560"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.18"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"中国农科院品资所"	"--"	"--"	"1.4"	"--"	"--"	"49.0"	"褐"	"--"	"--"	"--"	"0.9"	"--"	"ILL 3789"	"黄"	"ICARDA"	"38.0"
"435"	"0.49"	"Leguminosae(豆科)"	"C0203"	"Eston"	"5.10"	"3.10"	"无限"	"2.21"	"1.20"	"0.8"	"28.12"	"3.31"	"1.65"	"国外"	"0.14"	"--"	"0.53"	"4.4"	"105"	"国外"	"--"	"1.8"	"0.99"	"A0000561"	"1.99"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"0.69"	"--"	"紫"	"6.23"	"--"	"Lens(小扁豆属)"	"2.31"	"I2H00427"	"蔓生"	"中国农科院品资所"	"加拿大"	"1.17"	"1.5"	"1.57"	"--"	"37.3"	"黄"	"0.36"	"1.29"	"1.83"	"1.1"	"1.30"	"Eston"	"黄"	"加拿大"	"64.6"
"436"	"--"	"Leguminosae(豆科)"	"C0197-2"	"178947"	"--"	"3.10"	"无限"	"--"	"--"	"1.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.1"	"105"	"国外"	"--"	"1.3"	"--"	"A0000562"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.23"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"中国农科院品资所"	"土耳其"	"--"	"1.6"	"--"	"--"	"83.9"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"小扁豆"	"黄"	"土耳其"	"33.3"
"437"	"--"	"Leguminosae(豆科)"	"C0198-2"	"297790"	"--"	"3.10"	"无限"	"--"	"--"	"1.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"14.8"	"105"	"国外"	"--"	"1.6"	"--"	"A0000563"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"6.23"	"--"	"Lens(小扁豆属)"	"--"	"I2H00578"	"半蔓"	"中国农科院品资所"	"希腊"	"--"	"1.5"	"--"	"--"	"73.1"	"褐"	"--"	"--"	"--"	"1.1"	"--"	"小扁豆"	"黄"	"希腊"	"43.0"
