"id"	"蛋氨酸"	"科名"	"孢囊等级3"	"品种名称"	"病毒指数"	"脐色"	"锈病等级"	"熟期抗旱性"	"苗期抗冷"	"油酸"	"生育月份"	"产地来源"	"类型"	"硬脂酸"	"生育日数"	"胰酶抑制剂"	"译名"	"孢囊等级1"	"省"	"亚油酸"	"东经"	"百粒重"	"软脂酸"	"统一编号"	"平均孢囊5"	"学名"	"粒形"	"孢囊等级5"	"胱氨酸"	"平均孢囊1"	"孢囊等级2"	"花色"	"粗脂肪"	"锈病抗病性"	"粗蛋白"	"结荚习性"	"北纬"	"芽期抗旱性"	"平均孢囊3"	"库编号"	"生长习性"	"保存单位"	"孢囊指数3"	"区"	"锈病反应型"	"芽期抗冷"	"叶形"	"粒色"	"备注"	"孢囊等级4"	"苗期抗盐性"	"子叶色"	"病毒等级"	"样品类型"	"属名"	"茸毛色"	"高程"	"平均孢囊4"	"株高"	"芽期抗盐性"	"平均孢囊2"	"亚麻酸"
"958"	"--"	"Leguminosae(豆科)"	"--"	"Hankage"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"128"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.6"	"--"	"WDD00955"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"17.8"	"--"	"45.3"	"无"	"--"	"--"	"--"	"I2A19948"	"直立"	"吉林省农科院(公第30019)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"76.5"	"--"	"--"	"--"
"959"	"--"	"Leguminosae(豆科)"	"--"	"HHP"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"131"	"--"	"--"	"--"	"国外"	"--"	"--"	"7.6"	"--"	"WDD00956"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"--"	"--"	"紫"	"13.3"	"--"	"48.1"	"无"	"--"	"--"	"--"	"I2A19949"	"直立"	"吉林省农科院(公第30589)"	"--"	"--"	"--"	"--"	"椭圆"	"鞍挂"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"97.0"	"--"	"--"	"--"
"960"	"--"	"Leguminosae(豆科)"	"--"	"HM 8428"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"132"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.2"	"--"	"WDD00957"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.6"	"--"	"41.4"	"无"	"--"	"--"	"--"	"I2A17701"	"直立"	"吉林省农科院(公第30950)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"96.3"	"--"	"--"	"--"
"961"	"--"	"Leguminosae(豆科)"	"--"	"HM 8431"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"129"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.8"	"--"	"WDD00958"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"18.2"	"--"	"43.6"	"有"	"--"	"--"	"--"	"I2A17702"	"直立"	"吉林省农科院(公第30946)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"52.3"	"--"	"--"	"--"
"962"	"--"	"Leguminosae(豆科)"	"--"	"HM 8437"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"126"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.0"	"--"	"WDD00959"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.6"	"--"	"43.1"	"无"	"--"	"--"	"--"	"I2A17703"	"直立"	"吉林省农科院(公第30949)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"114.6"	"--"	"--"	"--"
"963"	"--"	"Leguminosae(豆科)"	"--"	"HM 8468"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"135"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.4"	"--"	"WDD00960"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"18.9"	"--"	"42.2"	"无"	"--"	"--"	"--"	"I2A17704"	"直立"	"吉林省农科院(公第30951)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"91.0"	"--"	"--"	"--"
"964"	"--"	"Leguminosae(豆科)"	"--"	"HM 8488"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"137"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.5"	"--"	"WDD00961"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"18.5"	"--"	"42.0"	"无"	"--"	"--"	"--"	"I2A17705"	"直立"	"吉林省农科院(公第30947)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"96.6"	"--"	"--"	"--"
"965"	"--"	"Leguminosae(豆科)"	"--"	"HM 8491"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"135"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.3"	"--"	"WDD00962"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.5"	"--"	"42.1"	"无"	"--"	"--"	"--"	"I2A17706"	"直立"	"吉林省农科院(公第31026)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"94.8"	"--"	"--"	"--"
"966"	"--"	"Leguminosae(豆科)"	"--"	"HS-16"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"119"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.8"	"--"	"WDD00963"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.0"	"--"	"41.7"	"无"	"--"	"--"	"--"	"I2A17707"	"直立"	"吉林省农科院(公第30937)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"71.6"	"--"	"--"	"--"
"967"	"--"	"Leguminosae(豆科)"	"--"	"HS-17"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/上"	"美国"	"春"	"--"	"117"	"--"	"--"	"--"	"国外"	"--"	"--"	"12.6"	"--"	"WDD00964"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"19.6"	"--"	"42.9"	"无"	"--"	"--"	"--"	"I2A17708"	"直立"	"吉林省农科院(公第30938)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"76.0"	"--"	"--"	"--"
"968"	"--"	"Leguminosae(豆科)"	"--"	"HS-18"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"119"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.0"	"--"	"WDD00965"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"20.2"	"--"	"42.1"	"无"	"--"	"--"	"--"	"I2A17709"	"直立"	"吉林省农科院(公第30939)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"92.0"	"--"	"--"	"--"
"969"	"--"	"Leguminosae(豆科)"	"--"	"HS 82-2095"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"132"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.0"	"--"	"WDD00966"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.4"	"--"	"41.4"	"无"	"--"	"--"	"--"	"I2A17710"	"直立"	"吉林省农科院(公第30954)"	"--"	"--"	"--"	"--"	"椭圆"	"淡黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"90.8"	"--"	"--"	"--"
"970"	"--"	"Leguminosae(豆科)"	"--"	"HS 82-5250"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"132"	"--"	"--"	"--"	"国外"	"--"	"--"	"14.0"	"--"	"WDD00967"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"19.1"	"--"	"42.3"	"无"	"--"	"--"	"--"	"I2A17711"	"直立"	"吉林省农科院(公第30955)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"94.5"	"--"	"--"	"--"
"971"	"--"	"Leguminosae(豆科)"	"--"	"Illini 8351"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-8/下"	"美国"	"春"	"--"	"100"	"--"	"伊利尼8351"	"--"	"国外"	"--"	"--"	"13.0"	"--"	"WDD00968"	"--"	"Glycine max L. Merrill(大豆)"	"扁椭"	"--"	"--"	"--"	"--"	"紫"	"15.8"	"--"	"46.2"	"无"	"--"	"--"	"--"	"I2A19950"	"直立"	"吉林省农科院(公第30074)"	"--"	"--"	"--"	"--"	"椭圆"	"淡黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"46.3"	"--"	"--"	"--"
"972"	"--"	"Leguminosae(豆科)"	"--"	"Illinois"	"--"	"褐"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"136"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.6"	"--"	"WDD00969"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"16.3"	"--"	"45.0"	"无"	"--"	"--"	"--"	"I2A19951"	"直立"	"吉林省农科院(公第30028)"	"--"	"--"	"--"	"--"	"椭圆"	"淡黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"84.1"	"--"	"--"	"--"
"973"	"--"	"Leguminosae(豆科)"	"--"	"J 103"	"--"	"浅褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"129"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.3"	"--"	"WDD00970"	"--"	"Glycine max L. Merrill(大豆)"	"长椭"	"--"	"--"	"--"	"--"	"紫"	"16.5"	"--"	"44.9"	"无"	"--"	"--"	"--"	"I2A19952"	"直立"	"吉林省农科院(公第30782)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"99.0"	"--"	"--"	"--"
"974"	"--"	"Leguminosae(豆科)"	"--"	"Kingsoy"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"130"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.8"	"--"	"WDD00971"	"--"	"Glycine max L. Merrill(大豆)"	"长椭"	"--"	"--"	"--"	"--"	"紫"	"19.3"	"--"	"42.2"	"无"	"--"	"--"	"--"	"I2A17712"	"直立"	"吉林省农科院(公第30394)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"85.1"	"--"	"--"	"--"
"975"	"--"	"Leguminosae(豆科)"	"--"	"KS/171-31-2"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/上"	"美国"	"春"	"--"	"118"	"--"	"--"	"--"	"国外"	"--"	"--"	"14.6"	"--"	"WDD00972"	"--"	"Glycine max L. Merrill(大豆)"	"长椭"	"--"	"--"	"--"	"--"	"紫"	"20.0"	"--"	"42.8"	"无"	"--"	"--"	"--"	"I2A17713"	"直立"	"吉林省农科院(公第30625)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"56.5"	"--"	"--"	"--"
"976"	"--"	"Leguminosae(豆科)"	"--"	"KS/172-11-3"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/上"	"美国"	"春"	"--"	"118"	"--"	"--"	"--"	"国外"	"--"	"--"	"12.9"	"--"	"WDD00973"	"--"	"Glycine max L. Merrill(大豆)"	"长椭"	"--"	"--"	"--"	"--"	"紫"	"18.4"	"--"	"43.5"	"无"	"--"	"--"	"--"	"I2A19953"	"直立"	"吉林省农科院(公第30626)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"65.0"	"--"	"--"	"--"
"977"	"--"	"Leguminosae(豆科)"	"--"	"KS/175-7-3"	"--"	"黄"	"--"	"--"	"--"	"--"	"4/下-9/上"	"美国"	"春"	"--"	"119"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.7"	"--"	"WDD00974"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"17.7"	"--"	"45.2"	"无"	"--"	"--"	"--"	"I2A19954"	"直立"	"吉林省农科院(公第30624)"	"--"	"--"	"--"	"--"	"椭圆"	"淡黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"67.5"	"--"	"--"	"--"
"978"	"--"	"Leguminosae(豆科)"	"--"	"L 75-0283-4"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"130"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.4"	"--"	"WDD00975"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"17.3"	"--"	"45.5"	"无"	"--"	"--"	"--"	"I2A19955"	"直立"	"吉林省农科院(公第30623)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"70.2"	"--"	"--"	"--"
"979"	"--"	"Leguminosae(豆科)"	"--"	"L 78-379"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"136"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.8"	"--"	"WDD00976"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"19.2"	"--"	"41.0"	"有"	"--"	"--"	"--"	"I2A17714"	"直立"	"吉林省农科院(公第30534)"	"--"	"--"	"--"	"--"	"椭圆"	"淡黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"87.8"	"--"	"--"	"--"
"980"	"--"	"Leguminosae(豆科)"	"--"	"Lawrence"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.2"	"--"	"WDD00977"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"18.9"	"--"	"41.6"	"无"	"--"	"--"	"--"	"I2A17715"	"直立"	"吉林省农科院(公第30798)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"100.0"	"--"	"--"	"--"
"981"	"--"	"Leguminosae(豆科)"	"--"	"Lincoln(F29)"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"134"	"--"	"林肯F29"	"--"	"国外"	"--"	"--"	"14.6"	"--"	"WDD00978"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"17.3"	"--"	"44.1"	"无"	"--"	"--"	"--"	"I2A19956"	"直立"	"吉林省农科院(公第30024)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"94.5"	"--"	"--"	"--"
"982"	"--"	"Leguminosae(豆科)"	"--"	"Loreng"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"131"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.4"	"--"	"WDD00979"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"17.0"	"--"	"45.3"	"无"	"--"	"--"	"--"	"I2A19957"	"直立"	"吉林省农科院(公第30023)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"87.0"	"--"	"--"	"--"
"983"	"--"	"Leguminosae(豆科)"	"--"	"M 65-94"	"--"	"黄"	"--"	"--"	"--"	"--"	"4/下-8/下"	"美国"	"春"	"--"	"98"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.1"	"--"	"WDD00980"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"20.9"	"--"	"41.3"	"无"	"--"	"--"	"--"	"I2A17716"	"直立"	"吉林省农科院(公第30269)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"55.0"	"--"	"--"	"--"
"984"	"--"	"Leguminosae(豆科)"	"--"	"M 65-115"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/上"	"美国"	"春"	"--"	"110"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.2"	"--"	"WDD00981"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.3"	"--"	"44.0"	"无"	"--"	"--"	"--"	"I2A19958"	"直立"	"吉林省农科院(公第30280)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"53.0"	"--"	"--"	"--"
"985"	"--"	"Leguminosae(豆科)"	"--"	"M 65-217"	"--"	"黄"	"--"	"--"	"--"	"--"	"4/下-8/中"	"美国"	"春"	"--"	"95"	"--"	"--"	"--"	"国外"	"--"	"--"	"12.6"	"--"	"WDD00982"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.9"	"--"	"42.8"	"无"	"--"	"--"	"--"	"I2A17717"	"直立"	"吉林省农科院(公第30271)"	"--"	"--"	"--"	"--"	"椭圆"	"淡黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"50.1"	"--"	"--"	"--"
"986"	"--"	"Leguminosae(豆科)"	"--"	"M 65-295"	"--"	"浅褐"	"--"	"--"	"--"	"--"	"4/下-9/上"	"美国"	"春"	"--"	"108"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.0"	"--"	"WDD00983"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"18.7"	"--"	"43.4"	"无"	"--"	"--"	"--"	"I2A19959"	"直立"	"吉林省农科院(公第30276)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"58.5"	"--"	"--"	"--"
"987"	"--"	"Leguminosae(豆科)"	"--"	"Magnolid"	"--"	"褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"126"	"--"	"马格诺利德"	"--"	"国外"	"--"	"--"	"18.0"	"--"	"WDD00984"	"--"	"Glycine max L. Merrill(大豆)"	"扁椭"	"--"	"--"	"--"	"--"	"紫"	"17.8"	"--"	"46.0"	"无"	"--"	"--"	"--"	"I2A19960"	"直立"	"吉林省农科院(公第30022)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"98.4"	"--"	"--"	"--"
"988"	"--"	"Leguminosae(豆科)"	"--"	"Marshall"	"--"	"褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"129"	"--"	"马歇尔"	"--"	"国外"	"--"	"--"	"19.4"	"--"	"WDD00985"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"17.4"	"--"	"44.5"	"无"	"--"	"--"	"--"	"I2A19961"	"直立"	"吉林省农科院(公第30207)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"78.4"	"--"	"--"	"--"
"989"	"--"	"Leguminosae(豆科)"	"--"	"MH 219"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"128"	"--"	"--"	"--"	"国外"	"--"	"--"	"14.3"	"--"	"WDD00986"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.5"	"--"	"42.0"	"无"	"--"	"--"	"--"	"I2A17718"	"直立"	"吉林省农科院(公第30940)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"105.0"	"--"	"--"	"--"
"990"	"--"	"Leguminosae(豆科)"	"--"	"Migro"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-8/下"	"美国"	"春"	"--"	"106"	"--"	"--"	"--"	"国外"	"--"	"--"	"10.6"	"--"	"WDD00987"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"19.7"	"--"	"41.5"	"无"	"--"	"--"	"--"	"I2A17719"	"直立"	"吉林省农科院(公第30795)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"58.7"	"--"	"--"	"--"
"991"	"--"	"Leguminosae(豆科)"	"--"	"Mitchell Yso"	"--"	"深褐"	"--"	"--"	"--"	"--"	"4/下-10/上"	"美国"	"春"	"--"	"144"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.5"	"--"	"WDD00988"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"18.8"	"--"	"38.4"	"无"	"--"	"--"	"--"	"I2A17720"	"直立"	"吉林省农科院(公第30797)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"101.6"	"--"	"--"	"--"
"992"	"--"	"Leguminosae(豆科)"	"--"	"Ohio"	"--"	"褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"美国"	"春"	"--"	"128"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.2"	"--"	"WDD00989"	"--"	"Glycine max L. Merrill(大豆)"	"长椭"	"--"	"--"	"--"	"--"	"紫"	"19.2"	"--"	"41.3"	"无"	"--"	"--"	"--"	"I2A17721"	"直立"	"吉林省农科院(公第30195)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"70.0"	"--"	"--"	"--"
"993"	"--"	"Leguminosae(豆科)"	"--"	"OX 643"	"--"	"浅褐"	"--"	"--"	"--"	"--"	"4/下-8/下"	"美国"	"春"	"--"	"107"	"--"	"--"	"--"	"国外"	"--"	"--"	"12.6"	"--"	"WDD00990"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"白"	"19.9"	"--"	"42.7"	"无"	"--"	"--"	"--"	"I2A17722"	"直立"	"吉林省农科院(公第30281)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"66.0"	"--"	"--"	"--"
"994"	"--"	"Leguminosae(豆科)"	"--"	"PI 68708"	"--"	"褐"	"--"	"--"	"--"	"--"	"4/下-9/上"	"美国"	"春"	"--"	"119"	"--"	"--"	"--"	"国外"	"--"	"--"	"12.5"	"--"	"WDD00991"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"18.7"	"--"	"43.5"	"亚"	"--"	"--"	"--"	"I2A19962"	"直立"	"吉林省农科院(公第30675)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"40.8"	"--"	"--"	"--"
"995"	"--"	"Leguminosae(豆科)"	"--"	"PI 86024"	"--"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"134"	"--"	"--"	"--"	"国外"	"--"	"--"	"24.5"	"--"	"WDD00992"	"--"	"Glycine max L. Merrill(大豆)"	"扁圆"	"--"	"--"	"--"	"--"	"白"	"17.0"	"--"	"45.8"	"亚"	"--"	"--"	"--"	"I2A17723"	"直立"	"吉林省农科院(公第30914)"	"--"	"--"	"--"	"--"	"椭圆"	"绿"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"50.2"	"--"	"--"	"--"
"996"	"--"	"Leguminosae(豆科)"	"--"	"PI 86150"	"--"	"褐"	"--"	"--"	"--"	"--"	"4/下-9/下"	"美国"	"春"	"--"	"133"	"--"	"--"	"--"	"国外"	"--"	"--"	"14.0"	"--"	"WDD00993"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"--"	"--"	"--"	"无"	"--"	"--"	"--"	"I2A22484"	"直立"	"吉林省农科院(公第30560)"	"--"	"--"	"--"	"--"	"椭圆"	"黄"	"--"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"79.6"	"--"	"--"	"--"
