"id"	"品资所编号"	"品种名称"	"系谱"	"原名"	"来源"	"原产地"	"选育单位"	"株高"	"千粒重"	"选育年限"	"备注"
"1869"	"3"	"龙溪153"	"叶考拉/龙溪99"				"福建龙溪地区农科所"	"100"	"52.0"	"1977"	
"1870"	"3"	"闽西4号"	"福州白麦系选"				"福建龙岩地区农科所"	"100"	"0.0"		
"1871"	"3"	"郑州1号"	"碧蚂1号/世界6196"				"河南省农林科学院"	"126"	"40.0"	"1964"	
"1872"	"3"	"郑州3号"	"弗兰尼//西农6028/泰农153"				"河南省农林科学院"	"100"	"40.0"	"1965"	
"1873"	"3"	"郑州5号"	"碧蚂1号/玛拉"				"河南省农林科学院"	"85"	"34.0"	"1965"	
"1874"	"3"	"郑州6号"	"内乡5号/辉县红//黑麦"				"河南省农林科学院"	"92"	"35.0"	"1965"	
"1875"	"3"	"郑州7号"	"碧蚂1号/玛拉"				"河南省农林科学院"	"95"	"43.0"	"1965"	
"1876"	"3"	"郑州8号"	"鹅冠186/南大2419"				"河南省农林科学院"	"103"	"46.0"	"1965"	
"1877"	"3"	"郑州14"	"碧蚂4号/早洋麦"				"河南省农林科学院"	"114"	"35.0"	"1963"	
"1878"	"3"	"郑州15"	"碧蚂4号/早洋麦"				"河南省农林科学院"	"98"	"35.0"	"1963"	
"1879"	"3"	"郑州17"	"内乡5号/阿夫"				"河南省农林科学院"	"115"	"40.0"	"1968"	
"1880"	"3"	"郑州18"	"内乡5号/阿夫"				"河南省农林科学院"	"115"	"42.0"	"1968"	
"1881"	"3"	"郑州24"	"碧蚂4号/早洋麦"				"河南省农林科学院"	"103"	"38.0"	"1962"	
"1882"	"3"	"郑州5(37)"	"南大2419/早洋麦"				"河南省农林科学院"	"96"	"35.0"	"1965"	
"1883"	"3"	"郑州652"	"南大2419/华北187"				"河南省农林科学院"	"114"	"33.0"	"1965"	
"1884"	"3"	"郑州681"	"农林27/尤皮1号"				"河南省农林科学院"	"100"	"30.0"	"1968"	
"1885"	"3"	"郑州683"	"碧蚂1号/玛拉"				"河南省农林科学院"	"100"	"39.0"	"1968"	
"1886"	"3"	"郑州684"	"郑州24/阿勃//碧蚂1号/早洋麦"				"河南省农林科学院"	"102"	"35.0"	"1968"	
"1887"	"3"	"郑州721"	"丰产3号/阿夫"				"河南省农林科学院"	"92"	"40.0"	"1972"	
"1888"	"3"	"郑州722"	"丰产3号/阿夫"				"河南省农林科学院"	"90"	"36.0"	"1966"	
"1889"	"3"	"郑州724"	"碧蚂1号/欧柔//徐州8号"				"河南省农林科学院"	"110"	"42.0"	"1972"	
"1890"	"3"	"郑州741"	"St2422/464/郑州17"				"河南省农林科学院"	"85"	"38.0"	"1974"	
"1891"	"3"	"郑州742"	"St2422/464/郑州17"				"河南省农林科学院"	"84"	"37.0"	"1974"	
"1892"	"3"	"郑州743"	"St2422/464/郑州17"				"河南省农林科学院"	"97"	"39.0"	"1974"	
"1893"	"3"	"郑州744"	"St2422/464/郑州17"				"河南省农林科学院"	"105"	"40.0"	"1974"	
"1894"	"3"	"郑州745"	"St2422/464/丰产2号"				"河南省农林科学院"	"92"	"38.0"	"1974"	
"1895"	"3"	"郑州761"	"西北65(14)//郑州4号/郑州17"				"河南省农林科学院"	"85"	"40.0"	"1976"	
"1896"	"3"	"郑州762"	"郑引4号/郑州17"				"河南省农林科学院"	"85"	"32.0"	"1976"	
"1897"	"3"	"郑州763"	"郑引4号/郑州17"				"河南省农林科学院"	"90"	"39.0"	"1976"	
"1898"	"3"	"郑州808"	"白玉皮/河大H-1"				"河南省农林科学院"	"105"	"34.0"	"1955"	
"1899"	"3"	"郑引1号"	"St1472/506(意大利)"				"河南省农林科学院"	"90"	"35.0"	"1969"	
"1900"	"3"	"郑引4号"	"St2422/464(意大利)"				"河南省农林科学院"	"80"	"30.0"	"1969"	
"1901"	"3"	"郑6辐"	"郑州6号辐射处理"				"河南省农林科学院"	"98"	"44.0"	"1973"	
"1902"	"3"	"郑6矮"	"郑州6号辐射处理"				"河南省农林科学院"	"70"	"40.0"	"1973"	
"1903"	"3"	"郑7308"	"6609//St2422/464/郑州17"				"河南省农林科学院"	"60"	"32.0"	"1973"	
"1904"	"3"	"友谊1号(内夫)"	"内乡5号/阿夫"				"河南省农林科学院"	"118"	"45.0"	"1965"	
"1905"	"3"	"友谊2号(辉勃)"	"辉县红/阿勃"				"河南省农林科学院"	"87"	"35.0"	"1965"	
"1906"	"3"	"郑引1号早"	"郑引1号选育"				"河南省农林科学院"	"90"	"0.0"		
"1907"	"3"	"泛农1号"	"白玉皮/阿夫"				"河南省农林科学院"	"105"	"42.0"	"1962"	
"1908"	"3"	"豫804"	"郑6选株/丰产3号"				"河南省农林科学院"	"86"	"40.0"	"1973"	
"1909"	"3"	"开封124"	"洛阳农家种系选"				"伪开封农场"	"121"	"27.0"		
"1910"	"3"	"开封2号"	"郑引4号系选"				"河南开封地区农科所"	"80"	"40.0"	"1975"	
"1911"	"3"	"开封4号"	"丰产3号/郑引12"				"河南开封地区农科所"	"100"	"40.0"	"1973"	
"1912"	"3"	"开封5号"	"内乡5号/阿夫"				"河南开封地区农科所"	"100"	"41.0"	"1976"	
"1913"	"3"	"开封6号"	"石家庄54/九兰39//郑引4号"				"河南开封地区农科所"	"90"	"44.0"	"1975"	
"1914"	"3"	"开封10号"	"内乡5号/阿夫"				"河南开封地区农科所"	"112"	"40.0"	"1973"	
"1915"	"3"	"开选701"	"郑引1号选育"				"河南开封地区农科所"	"101"	"45.0"	"1973"	
"1916"	"3"	"7034白"	"石家庄54/九兰39//反修4号"				"河南开封地区农科所"	"80"	"40.0"	"1978"	
"1917"	"3"	"7034-2-6-0"	"石家庄54/九兰39//反修4号"				"河南开封农科所"	"71"	"39.0"		
"1918"	"3"	"6802-0-26-1"	"丰产3号/郑引12"				"河南开封农科所"	"96"	"41.0"	"197"	
"1919"	"3"	"开中2号"	"碧蚂1号/阿尔泰"				"河南开封地区农校"	"110"	"50.0"	"1963"	
"1920"	"3"	"开中70-18"	"开中1号/阿夫"				"河南开封地区农校"	"109"	"47.0"	"197"	
"1921"	"3"	"开中70-19"	"开中1号/阿夫"				"河南开封地区农校"	"110"	"45.0"	"197"	
"1922"	"3"	"尉红701"	"阿夫选育"				"河南尉氏县农场"	"112"	"40.0"	"197"	
"1923"	"3"	"密辐1号"	"武功3号辐射处理"				"河南密县农业试验场"	"100"	"37.0"	"1976"	
"1924"	"3"	"新郑1"	"郑引1号/郑州17"				"河南新郑县良种场"	"100"	"38.0"	"1975"	
"1925"	"3"	"巩回1号"	"阿勃选育"				"河南巩县回郭镇马口大队"	"96"	"36.0"	"1967"	
"1926"	"3"	"登封红九麦"	"旱八斗/内乡19"				"河南登封县良种场"	"116"	"36.0"	"197"	
"1927"	"3"	"视察15"	"St2422/464/郑州17"				"河南新乡县七里营大队"	"112"	"45.0"		
"1928"	"3"	"百泉3号"	"碧蚂4号/早洋麦"				"河南新乡地区农科所"	"90"	"36.0"	"1964"	
"1929"	"3"	"百泉5号"	"辉县红/南大2419"				"河南新乡地区农科所"	"90"	"35.0"	"1967"	
"1930"	"3"	"百泉暂17"	"碧蚂1号/北京1号//南大2419"				"河南新乡地区农科所"	"91"	"35.0"	"1967"	
"1931"	"3"	"百泉25"	"辉县红/伊利亚"				"河南新乡地区农科所"	"78"	"36.0"	"1972"	
"1932"	"3"	"百泉33"	"阿夫/P262/3/早洋麦/碧蚂4号//伊博"				"河南新乡地区农科所"	"102"	"40.0"	"1973"	
"1933"	"3"	"百泉40"	"58(18)2/咸农39//丰产3号"				"河南新乡地区农科所"	"78"	"36.0"	"1972"	
"1934"	"3"	"百泉41"	"58(18) /咸农39//丰产3号"				"河南新乡地区农科所"	"80"	"33.0"	"1971"	
"1935"	"3"	"百泉565"	"辉县红/阿夫//欧柔"				"河南新乡地区农科所"	"92"	"38.0"	"197"	
"1936"	"3"	"百泉673"	"阿夫选育"				"河南新乡地区农科所"	"90"	"38.0"	"1967"	
"1937"	"3"	"百泉6502"	"欧柔/辉县红"				"河南新乡地区农科所"	"100"	"32.0"	"197"	
"1938"	"3"	"百泉71~58"	"St2422/464//郑引4号/郑州17"				"河南新乡地区农科所"	"90"	"38.0"	"1971"	
"1939"	"3"	"百泉3039"	"百泉72-44/百泉40"				"河南新乡地区农科所"	"89"	"38.0"	"1977"	
"1940"	"3"	"百泉73-45"	"St2422/464/内乡36"				"河南新乡地区农科所"	"93"	"36.0"	"1973"	
"1941"	"3"	"百泉73-47"	"St2422/464/阿夫"				"河南新乡地区农科所"	"91"	"36.0"	"1973"	
"1942"	"3"	"百泉73-54"	"St2422/464/郑州17"				"河南新乡地区农科所"	"90"	"40.0"	"1973"	
"1943"	"3"	"矮红白"	"辉县红/伊利亚"				"河南新乡地区农科所"	"90"	"36.0"	"1971"	
"1944"	"3"	"反修1号"	"St1472/506系选"				"河南新乡地区农科所"	"85"	"33.0"	"1969"	
"1945"	"3"	"新乡反修4号(郑引4号)"	"即St2422/464"				"河南新乡地区农科所"	"81"	"36.0"	"1968"	
"1946"	"3"	"应举72-8"	"郑引1号系选"				"河南封丘县应举大队"	"90"	"38.0"	"1972"	
"1947"	"3"	"百农77-4051"	"阿芙乐尔/百农22"				"河南百泉农业专科学校"	"70"	"40.0"	"1978"	
"1948"	"3"	"百农77-5035"	"百农22/3/6609//st2422/464/郑州17"				"河南百泉农业专科学校"	"70"	"38.0"	"1978"	
"1949"	"3"	"百农3217"	"阿夫/内乡5号//39/3/64(4)43选系/偃大24"				"河南百泉农业专科学校"	"80"	"35.0"	"1975"	
"1950"	"3"	"百农22"	"辉县红/欧柔"				"河南百泉农学院"	"92"	"38.0"	"1971"	
"1951"	"3"	"百农79"	"阿夫/泾惠30"				"河南百泉农学院"	"108"	"38.0"	"1971"	
"1952"	"3"	"百农221"	"北京8号/丰收麦S-b"				"河南百泉农学院"	"86"	"36.0"	"197"	
"1953"	"3"	"孟县2号"	"阿夫/白50麦//孟县201"				"河南孟县良种场"	"70"	"42.0"	"1973"	
"1954"	"3"	"孟县4号"	"辉县红/阿勃"				"河南孟县良种场"	"88"	"37.0"	"1967"	
"1955"	"3"	"孟县11"	"白玉皮//阿勃/竹秆青"				"河南孟县农科所"	"100"	"42.0"	"1968"	
"1956"	"3"	"孟县14"	"辉县红/阿勃"				"河南孟县良种场"	"85"	"40.0"	"1967"	
"1957"	"3"	"孟县15"	"竹秆青/阿勃//白玉皮"				"河南孟县良种场"	"85"	"42.0"	"1971"	
"1958"	"3"	"孟县22-22"	"华中10号/晋南10号//孟县4号"				"河南孟县农科所"	"90"	"40.0"	"1973"	
"1959"	"3"	"孟县94"	"跃进5号/阿勃"				"河南孟县良种场"	"90"	"44.0"	"1967"	
"1960"	"3"	"孟县134"	"阿勃/竹秆青"				"河南孟县良种场"	"90"	"40.0"	"197"	
"1961"	"3"	"孟县141"	"白玉皮/竹秆青"				"河南孟县良种场"	"110"	"38.0"	"1969"	
"1962"	"3"	"孟县201"	"孟县94选育"				"河南孟县良种场"	"80"	"44.0"	"1968"	
"1963"	"3"	"孟县204"	"平原50/阿勃"				"河南孟县良种场"	"100"	"38.0"	"1967"	
"1964"	"3"	"孟县781"	"郑引4号//25/75-4"				"河南孟县农科所"	"82"	"48.0"	"1978"	
"1965"	"3"	"孟县783"	"25/75-4//欧柔/郑引1号"				"河南孟县农科所"	"84"	"46.0"	"1978"	
"1966"	"3"	"78-14-14"	"石家庄52/201//阿普洛/25"				"河南孟县农科所"	"73"	"50.0"	"1976"	
"1967"	"3"	"79-14-11-6"	"75-4/西农64(4)4-3"				"河南孟县农科所"	"63"	"55.0"	"1979"	
"1968"	"3"	"79-15-07-1"	"25/75-4//孟县15"				"河南孟县农科所"	"63"	"55.0"	"1979"	
"1969"	"3"	"79-17-01-17"	"郑引4号/25//阿夫/欧柔"				"河南孟县农科所"	"57"	"60.0"	"1979"	
"1970"	"3"	"79-17-07-3"	"郑引4号/25//西农64(4)4-3"				"河南孟县农科所"	"66"	"65.0"	"1979"	
"1971"	"3"	"79-17-7"	"印/201//21/西农64(4)"				"河南孟县农科所"	"65"	"65.0"	"1979"	
"1972"	"3"	"79-17-09-1"	"印/201/3/565//西农64(4)/丰产3号"				"河南孟县农科所"	"48"	"50.0"	"1979"	
"1973"	"3"	"79-17-11-1"	"201/农林10号//75-6/西农64(4)"				"河南孟县农科所"	"60"	"60.0"	"1979"	
"1974"	"3"	"79-07-01"	"晋江早矮/四川独秆"				"河南孟县良种场"	"58"	"58.0"	"1979"	
"1975"	"3"	"79-15-14"	"郑引4号/25//西农64(4)4-3"				"河南孟县良种场"	"54"	"45.0"	"1979"	
"1976"	"3"	"79-1-06"	"75-4/西农64(4)4-3//孟县15"				"河南孟县良种场"	"73"	"56.0"	"1979"	
"1977"	"3"	"79-1-17-6"	"25/75-4//15"				"河南孟县良种场"	"65"	"65.0"	"1979"	
"1978"	"3"	"济选1号"	"拜莫尼T62系选"				"河南济源县农业试验站"	"100"	"0.0"	"197"	
"1979"	"3"	"济选2号"	"6603-0-59-3-1系选"				"河南济源县农业试验站"	"95"	"41.0"	"1969"	
"1980"	"3"	"济选3号"	"郑引1号系选"				"河南济源县农业试验站"			"197"	
"1981"	"3"	"济选4号"	"拜莫尼T62系选"				"河南济源县农业试验站"	"100"	"0.0"	"197"	
"1982"	"3"	"7023.0"	"阿夫选育"				"河南博爱县机耕农场"	"110"	"40.0"	"196"	
"1983"	"3"	"安阳1号"	"欧柔/北京8号"				"河南安阳地区农科所"	"110"	"36.0"	"1969"	
"1984"	"3"	"安阳13"	"丰产3号/阿勃"				"河南安阳地区农科所"	"87"	"45.0"	"1971"	
"1985"	"3"	"安阳11"	"丰产3号/阿勃"				"河南安阳地区农科所"	"97"	"46.0"	"1971"	
"1986"	"3"	"安选2号"	"阿夫选育"				"河南安阳地区农科所"	"90"	"37.0"	"1968"	
"1987"	"3"	"安选5号"	"65(14) 选育"				"河南安阳地区农科所"	"77"	"35.0"	"1971"	
"1988"	"3"	"九兰39"	"意大利材料选育"				"河南安阳地区农科所"	"100"	"36.0"	"1965"	
"1989"	"3"	"灰毛阿夫"	"阿夫选育"				"河南安阳县良种场"	"92"	"38.0"		
"1990"	"3"	"鹤壁2号"	"北京8号/欧柔"				"河南鹤壁市良种场"	"120"	"45.0"	"1969"	
"1991"	"3"	"濮阳5号"	"石家庄407选育"				"河南濮阳县试验战"	"96"	"40.0"		
"1992"	"3"	"汤伏大粒"	"内夫选育"				"河南汤阴县伏道公社"	"119"	"50.0"	"1967"	
"1993"	"3"	"淇原2号"	"65(14)3选育"				"河南淇县原种场"	"86"	"35.0"	"1971"	
"1994"	"3"	"淇原9号"	"65(14)1选育"				"河南淇县原种场"	"80"	"40.0"	"1971"	
"1995"	"3"	"淇原711"	"九兰39选育"				"河南淇县原种场"	"90"	"36.0"	"1971"	
"1996"	"3"	"淇原731"	"友宜2号选育"				"河南淇县原种场"	"90"	"38.0"	"1973"	
"1997"	"3"	"商丘701"	"丰产3号/阿夫"				"河南商丘地区农科所"	"99"	"41.0"	"197"	
"1998"	"3"	"商丘703"	"丰产3号/阿夫"				"河南商丘地区农科所"	"93"	"42.0"	"197"	
"1999"	"3"	"商丘742"	"郑州15/南大2419"				"河南商丘地区农科所"	"100"	"42.0"	"1974"	
"2000"	"3"	"商丘7036"	"商丘葫芦头/早洋麦"				"河南商丘地区农科所"	"100"	"40.0"	"197"	
"2001"	"3"	"商泉7042"	"郑州15/内乡36"				"河南商丘地区农科所"	"80"	"39.0"	"197"	
"2002"	"3"	"商丘70453"	"葫芦头/阿夫"				"河南商丘地区农科所"	"95"	"41.0"	"197"	
"2003"	"3"	"周7208"	"丰产3号/墨巴66"				"河南周口地区农科所"	"90"	"43.0"	"197"	
"2004"	"3"	"五二""7409"""	"墨卡/徐州15"				"河南周口地区农科所"	"83"	"48.0"	"197"	
"2005"	"3"	"五二1号"	"高拉山/阿夫"				"河南西华县五二农场"	"102"	"0.0"	"197"	
"2006"	"3"	"西华1号"	"阿勃/丰产3号"				"河南西华县试验站"	"105"	"0.0"	"197"	
"2007"	"3"	"许跃1号"	"早洋麦/南大2419"				"河南许昌地区农科所"	"111"	"36.0"	"1959"	
"2008"	"3"	"许跃6号"	"早洋麦/南大2419"				"河南许昌地区农科所"	"120"	"38.0"	"1959"	
"2009"	"3"	"许昌15"	"早洋麦/南大2419"				"河南许昌地区农科所"	"120"	"35.0"	"1964"	
"2010"	"3"	"许昌26"	"郑州4249-7选育"				"河南许昌地区农科所"	"122"	"43.0"	"1969"	
"2011"	"3"	"许昌28"	"北京1号/南大2419//内乡5号"				"河南许昌地区农科所"	"131"	"40.0"	"1969"	
"2012"	"3"	"许昌30"	"北京1号/南大2419//(苏联早熟1号+甘肃96)"				"河南许昌地区农科所"	"108"	"39.0"	"1969"	
"2013"	"3"	"许昌31"	"北京1号/南大2419//内乡5号"				"河南许昌地区农科所"	"109"	"0.0"	"1969"	
"2014"	"3"	"许昌32"	"阿夫系选"				"河南许昌地区农科所"	"106"	"33.0"	"1969"	
"2015"	"3"	"许昌33"	"有芒安科纳系选"				"河南许昌地区农科所"	"102"	"38.0"	"1969"	
"2016"	"3"	"许昌34"	"北京1号/南大2419//南大2419"				"河南许昌地区农科所"	"108"	"38.0"	"1969"	
"2017"	"3"	"许丰1号"	"铁秆糙/阿夫"				"河南许昌地区农科所"	"100"	"43.0"	"1972"	
"2018"	"3"	"许丰2号"	"丰产3号/阿夫"				"河南许昌地区农科所"	"110"	"43.0"	"1973"	
"2019"	"3"	"6320A-2-2-1-3"	"北京1号/红玉//71D1-4-1-4"				"河南许昌地区农科所"	"95"	"38.0"	"1967"	
"2020"	"3"	"许昌铁秆糙"	"南大2419/弗兰尼"				"河南许昌地区农科所"	"99"	"37.0"	"1965"	
"2021"	"3"	"许1-25"	"阿夫系选"				"河南许昌地区农科所"	"108"	"36.0"	"1966"	
"2022"	"3"	"驻麦1号"	"丰产3号/阿夫"				"河南驻马店地区农科所"	"92"	"38.0"	"1972"	
"2023"	"3"	"驻麦3号"	"反4/6729-0-3-7"				"河南驻马店地区农科所"	"100"	"37.0"	"1977"	
"2024"	"3"	"遂农6号"	"郑引4号/阿夫"				"河南驻马店地区农科所"	"95"	"38.0"	"1973"	
"2025"	"3"	"遂农3号"	"丰产3号/阿夫"				"河南遂平县良种场"	"100"	"45.0"	"1973"	
"2026"	"3"	"遂平4号"	"阿夫选育"				"河南遂平县良种场"	"100"	"0.0"		
"2027"	"3"	"泌阳11"	"泌农5号/内乡36"				"河南泌阳试验站"	"107"	"48.0"	"197"	
"2028"	"3"	"泌阳34"	"阿夫选育"				"河南泌阳试验站"	"100"	"34.0"	"1966"	
"2029"	"3"	"信阳1号"	"南大2419选育"				"河南信阳地区农科所"	"105"	"36.0"	"1966"	
"2030"	"3"	"信阳2号"	"阿夫/内乡5号"				"河南信阳地区农科所"	"105"	"39.0"	"1966"	
"2031"	"3"	"信阳7号"	"鄂麦2号/欧柔"				"河南信阳地区农科所"	"108"	"38.0"	"1968"	
"2032"	"3"	"信阳8号"	"鄂麦2号/欧柔"				"河南信阳地区农科所"	"96"	"38.0"	"1968"	
"2033"	"3"	"信阳10号"	"早洋麦/南大2419//欧柔"				"河南信阳地区农科所"	"80"	"36.0"	"1968"	
"2034"	"3"	"信阳12"	"阿勃/内乡5号"				"河南信阳地区农科所"	"98"	"38.0"	"1968"	
"2035"	"3"	"阿特早"	"阿夫化学引变选育"				"河南南阳地区农科所"	"98"	"0.0"		
"2036"	"3"	"宛15"	"望麦15/万年2号"				"河南南阳地区农科所"	"100"	"37.0"	"1971"	
"2037"	"3"	"宛7107"	"阿夫选育"				"河南南阳地区农科所"	"80"	"35.0"	"1971"	
"2038"	"3"	"宛7109"	"欧柔/P262"				"河南南阳地区农科所"	"95"	"45.0"		
"2039"	"3"	"宛原28-88"	"(St2422/464/内乡5号)辐射处理"				"河南南阳地区农科所"	"80"	"37.0"	"1975"	
"2040"	"3"	"南阳75-6"	"(St2422/464/内乡5号)辐射处理"				"河南南阳地区农科所"	"90"	"45.0"	"1975"	
"2041"	"3"	"召良72-6"	"(阿夫/内乡5号)化学引变选育"				"河南南召县良种场"	"106"	"0.0"		
"2042"	"3"	"内乡5号"	"南大2419/(白玉皮+白火麦+白芒麦)"				"河南内乡县农科所"	"120"	"57.0"	"1955"	
"2043"	"3"	"内乡19"	"南大2419变异株"				"河南内乡县农科所"	"130"	"40.0"	"1956"	
"2044"	"3"	"内乡20"	"南大2419/(白玉皮+白火麦+白芒麦)"				"河南内乡县农科所"	"130"	"50.0"	"1958"	
"2045"	"3"	"内乡36"	"内乡白火麦变异株"				"河南内乡县农科所"	"97"	"0.0"	"1955"	
"2046"	"3"	"内乡88"	"内乡5号/阿夫"				"河南内乡县农科所"	"107"	"0.0"		
"2047"	"3"	"内乡173"	"丰产3号/阿夫"				"河南内乡县农科所"	"90"	"38.0"	"1975"	
"2048"	"3"	"内乡174"	"丰产3号/内乡100"				"河南内乡县农科所"	"100"	"45.0"	"1975"	
"2049"	"3"	"内乡薄地犟"	"保加利亚301/内乡5号"				"河南内乡县农科所"	"130"	"50.0"	"197"	
"2050"	"3"	"邓县681"	"内乡5号/北京1号//阿夫"				"河南邓县试验站"	"160"	"0.0"		
"2051"	"3"	"邓711"	"内乡5号/边北京1号"				"河南邓县试验站"	"105"	"38.0"	"1963"	
"2052"	"3"	"洛阳3号"	"辉县红/阿勃"				"河南洛阳地区农科所"	"110"	"38.0"	"1965"	
"2053"	"3"	"洛阳5号"	"阿勃/早洋麦"				"河南洛阳地区农科所"	"115"	"40.0"	"1966"	
"2054"	"3"	"洛阳7号"	"苏联早熟1号/南大2419"				"河南洛阳地区农科所"	"94"	"37.0"	"1969"	
"2055"	"3"	"洛阳8号"	"西农6028/济南2号"				"河南洛阳地区农科所"	"115"	"35.0"	"1969"	
"2056"	"3"	"洛阳9号"	"丰产3号/陕农17"				"河南洛阳地区农科所"	"110"	"39.0"	"1972"	
"2057"	"3"	"7412-1"	"郑引4号/无芒1号"				"河南洛阳市农科所"	"85"	"50.0"	"1977"	
"2058"	"3"	"7412-2"	"郑引4号/无芒1号"				"河南洛阳市农科所"	"85"	"50.0"	"1977"	
"2059"	"3"	"7413-4"	"卡门娃/波塔姆"				"河南洛阳市农科所"	"100"	"60.0"	"1977"	
"2060"	"3"	"7512-1"	"偃大24/郑引1号"				"河南洛阳市农科所"	"85"	"50.0"	"1978"	
"2061"	"3"	"7630-0-29-9-6"	"公社1号/荆州矮早熟21"				"河南洛阳市农科所"	"75"	"60.0"	"1978"	
"2062"	"3"	"偃师4号"	"郑引4号/郑州17//6609"				"河南偃师县大口公社肖村大队"	"80"	"45.0"	"1972"	
"2063"	"3"	"偃大5号"	"大口麦选育"				"河南偃师县大口公社肖村大队"	"115"	"32.0"	"1966"	
"2064"	"3"	"偃大19"	"5702/徐州8号"				"河南偃师县大口公社肖村大队"	"110"	"0.0"		
"2065"	"3"	"偃大21"	"济南2号/北京8号//偃大1号"				"河南偃师县大口公社肖村大队"	"110"	"0.0"		
"2066"	"3"	"偃大24"	"郑州6号/丰产3号"				"河南偃师县大口公社肖村大队"	"80"	"35.0"	"1973"	
"2067"	"3"	"偃大25"	"郑州6号/丰产3号"				"河南偃师县大口公社肖村大队"	"88"	"38.0"	"1972"	
"2068"	"3"	"偃大26"	"郑州6号/丰产3号"				"河南偃师县大口公社肖村大队"	"81"	"37.0"	"1972"	
"2069"	"3"	"72-629"	"郑州6号/丰产3号"				"河南偃师县大口公社肖村大队"	"90"	"0.0"		
"2070"	"3"	"华中6号"	"南大2419/圆锥分枝"				"湖北省农科院"	"113"	"37.0"	"1955"	
"2071"	"3"	"华中7号"	"南大2419/圆锥分枝"				"湖北省农科院"	"108"	"37.0"	"1955"	
"2072"	"3"	"鄂麦1号"	"南大2419系选"				"湖北省农科院"	"115"	"37.0"	"1964"	
"2073"	"3"	"鄂麦4号"	"中农28/武昌三月黄"				"湖北省农科院"	"100"	"32.0"	"1964"	
"2074"	"3"	"鄂麦5号"	"中农28/武昌三月黄"				"湖北省农科院"	"85"	"32.0"	"1958"	
"2075"	"3"	"鄂麦6号"	"南大2419辐射处理"				"湖北省农科院"	"100"	"35.0"	"1966"	
"2076"	"3"	"鄂麦7号"	"南大2419辐射处理"				"湖北省农科院"	"105"	"41.0"	"1966"	
"2077"	"3"	"鄂麦21"	"意大利小麦选育"				"湖北省农科院"	"95"	"30.0"	"1966"	
"2078"	"3"	"21-1"	"鄂麦21系选"				"湖北省农科院"	"107"	"32.0"	"1971"	
"2079"	"3"	"148.0"	"阿勃辐射处理"				"湖北省农科院"	"105"	"31.0"	"1967"	
"2080"	"3"	"847.0"	"意大利17/52-1"				"湖北省农科院"	"90"	"32.0"	"1971"	
"2081"	"3"	"975.0"	"欧柔/意大利17"				"湖北省农科院"	"115"	"40.0"	"197"	
"2082"	"3"	"1161.0"	"南大2419辐射处理"				"湖北省农科院"	"100"	"35.0"	"1966"	
"2083"	"3"	"6593.0"	"鄂麦5号/安徽9号"				"湖北省农科院"	"109"	"37.0"	"1972"	
"2084"	"3"	"23021.0"	"92/阿夫"				"湖北省农科院"	"113"	"34.0"	"1966"	
"2085"	"3"	"华麦7号"	"南大2419/分枝小麦//阿夫"				"华中农学院"	"110"	"33.0"	"1972"	
"2086"	"3"	"孝麦2号(毛颖阿夫)"	"阿夫系选"				"湖北孝感地区农科所"	"88"	"38.0"	"1962"	
"2087"	"3"	"孝麦2号"	"毛颖阿夫/大粒种"				"湖北孝感地区农科所"	"100"	"37.0"	"1972"	
"2088"	"3"	"7308.0"	"毛颖阿夫/许昌铁秆麦"				"湖北孝感地区农科所"	"90"	"37.0"	"1975"	
"2089"	"3"	"6164.0"	"丰产3号/孝麦3号"				"湖北孝感地区农科所"	"100"	"32.0"	"1977"	
"2090"	"3"	"6778.0"	"小偃506系选"				"湖北孝感地区农科所"	"120"	"36.0"	"1973"	
"2091"	"3"	"78S-195"	"杨麦3号/南大早熟1号"				"湖北孝感地区农科所"	"60"	"29.0"	"1978"	
"2092"	"3"	"悟麦1号"	"南大2419/宜麦1号"				"湖北孝感地区农科所"	"99"	"34.0"	"1971"	
"2093"	"3"	"许丰1号"	"许昌铁秆麦/阿夫"				"湖北孝感地区农科所"	"102"	"37.0"		
"2094"	"3"	"荆州1号"	"南大2419/荆州黑麦"				"湖北荆州地区农科所"	"97"	"35.0"	"1965"	
